Statistically Significant Difference: Percent Total by All Categories

+------------+--------+----------+---------+---------------+---------+
|  variable  | table  | sumlevel | sig_dif | sig_dif_count | percent |
| b01001_035 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_035 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_035 | b01001 |   040    |  False  |       2       |   3.8   |
| b01001_035 | b01001 |   040    |   True  |       50      |   96.2  |
| b01001_035 | b01001 |   050    |  False  |      1617     |   50.2  |
| b01001_035 | b01001 |   050    |   True  |      1603     |   49.8  |
| b01001_035 | b01001 |   060    |  False  |     32218     |   88.2  |
| b01001_035 | b01001 |   060    |   True  |      4326     |   11.8  |
| b01001_035 | b01001 |   140    |  False  |     62516     |   84.9  |
| b01001_035 | b01001 |   140    |   True  |     11126     |   15.1  |
| b01001_035 | b01001 |   150    |  False  |     194462    |   88.4  |
| b01001_035 | b01001 |   150    |   True  |     25512     |   11.6  |
| b01001_035 | b01001 |   160    |  False  |     26335     |   89.2  |
| b01001_035 | b01001 |   160    |   True  |      3175     |   10.8  |
| b01001_035 | b01001 |   170    |  False  |       2       |   25.0  |
| b01001_035 | b01001 |   170    |   True  |       6       |   75.0  |
| b01001_035 | b01001 |   250    |  False  |      609      |   87.9  |
| b01001_035 | b01001 |   250    |   True  |       84      |   12.1  |
| b01001_035 | b01001 |   251    |  False  |      419      |   87.3  |
| b01001_035 | b01001 |   251    |   True  |       61      |   12.7  |
| b01001_035 | b01001 |   256    |  False  |      416      |   86.5  |
| b01001_035 | b01001 |   256    |   True  |       65      |   13.5  |
| b01001_035 | b01001 |   258    |  False  |      791      |   86.4  |
| b01001_035 | b01001 |   258    |   True  |      124      |   13.6  |
| b01001_035 | b01001 |   310    |  False  |      303      |   38.1  |
| b01001_035 | b01001 |   310    |   True  |      493      |   61.9  |
| b01001_035 | b01001 |   400    |  False  |      2837     |   79.0  |
| b01001_035 | b01001 |   400    |   True  |      755      |   21.0  |
| b01001_035 | b01001 |   500    |  False  |      100      |   27.2  |
| b01001_035 | b01001 |   500    |   True  |      268      |   72.8  |
| b01001_035 | b01001 |   795    |  False  |      1367     |   57.5  |
| b01001_035 | b01001 |   795    |   True  |      1011     |   42.5  |
| b01001_035 | b01001 |   860    |  False  |     28754     |   86.8  |
| b01001_035 | b01001 |   860    |   True  |      4366     |   13.2  |
| b01001_036 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_036 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_036 | b01001 |   030    |  False  |       1       |   11.1  |
| b01001_036 | b01001 |   030    |   True  |       8       |   88.9  |
| b01001_036 | b01001 |   040    |  False  |       5       |   9.6   |
| b01001_036 | b01001 |   040    |   True  |       47      |   90.4  |
| b01001_036 | b01001 |   050    |  False  |      1696     |   52.7  |
| b01001_036 | b01001 |   050    |   True  |      1524     |   47.3  |
| b01001_036 | b01001 |   060    |  False  |     31948     |   87.4  |
| b01001_036 | b01001 |   060    |   True  |      4596     |   12.6  |
| b01001_036 | b01001 |   140    |  False  |     62204     |   84.5  |
| b01001_036 | b01001 |   140    |   True  |     11438     |   15.5  |
| b01001_036 | b01001 |   150    |  False  |     193275    |   87.9  |
| b01001_036 | b01001 |   150    |   True  |     26699     |   12.1  |
| b01001_036 | b01001 |   160    |  False  |     26159     |   88.6  |
| b01001_036 | b01001 |   160    |   True  |      3351     |   11.4  |
| b01001_036 | b01001 |   170    |  False  |       2       |   25.0  |
| b01001_036 | b01001 |   170    |   True  |       6       |   75.0  |
| b01001_036 | b01001 |   250    |  False  |      613      |   88.5  |
| b01001_036 | b01001 |   250    |   True  |       80      |   11.5  |
| b01001_036 | b01001 |   251    |  False  |      413      |   86.0  |
| b01001_036 | b01001 |   251    |   True  |       67      |   14.0  |
| b01001_036 | b01001 |   256    |  False  |      423      |   87.9  |
| b01001_036 | b01001 |   256    |   True  |       58      |   12.1  |
| b01001_036 | b01001 |   258    |  False  |      777      |   84.9  |
| b01001_036 | b01001 |   258    |   True  |      138      |   15.1  |
| b01001_036 | b01001 |   310    |  False  |      349      |   43.8  |
| b01001_036 | b01001 |   310    |   True  |      447      |   56.2  |
| b01001_036 | b01001 |   400    |  False  |      2856     |   79.5  |
| b01001_036 | b01001 |   400    |   True  |      736      |   20.5  |
| b01001_036 | b01001 |   500    |  False  |      141      |   38.3  |
| b01001_036 | b01001 |   500    |   True  |      227      |   61.7  |
| b01001_036 | b01001 |   795    |  False  |      1453     |   61.1  |
| b01001_036 | b01001 |   795    |   True  |      925      |   38.9  |
| b01001_036 | b01001 |   860    |  False  |     28662     |   86.5  |
| b01001_036 | b01001 |   860    |   True  |      4458     |   13.5  |
| b01001_037 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_037 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_037 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_037 | b01001 |   040    |  False  |       7       |   13.5  |
| b01001_037 | b01001 |   040    |   True  |       45      |   86.5  |
| b01001_037 | b01001 |   050    |  False  |      2416     |   75.0  |
| b01001_037 | b01001 |   050    |   True  |      804      |   25.0  |
| b01001_037 | b01001 |   060    |  False  |     32011     |   87.6  |
| b01001_037 | b01001 |   060    |   True  |      4533     |   12.4  |
| b01001_037 | b01001 |   140    |  False  |     62116     |   84.3  |
| b01001_037 | b01001 |   140    |   True  |     11526     |   15.7  |
| b01001_037 | b01001 |   150    |  False  |     193024    |   87.7  |
| b01001_037 | b01001 |   150    |   True  |     26950     |   12.3  |
| b01001_037 | b01001 |   160    |  False  |     26205     |   88.8  |
| b01001_037 | b01001 |   160    |   True  |      3305     |   11.2  |
| b01001_037 | b01001 |   170    |  False  |       1       |   12.5  |
| b01001_037 | b01001 |   170    |   True  |       7       |   87.5  |
| b01001_037 | b01001 |   250    |  False  |      630      |   90.9  |
| b01001_037 | b01001 |   250    |   True  |       63      |   9.1   |
| b01001_037 | b01001 |   251    |  False  |      438      |   91.2  |
| b01001_037 | b01001 |   251    |   True  |       42      |   8.8   |
| b01001_037 | b01001 |   256    |  False  |      429      |   89.2  |
| b01001_037 | b01001 |   256    |   True  |       52      |   10.8  |
| b01001_037 | b01001 |   258    |  False  |      795      |   86.9  |
| b01001_037 | b01001 |   258    |   True  |      120      |   13.1  |
| b01001_037 | b01001 |   310    |  False  |      548      |   68.8  |
| b01001_037 | b01001 |   310    |   True  |      248      |   31.2  |
| b01001_037 | b01001 |   400    |  False  |      2911     |   81.0  |
| b01001_037 | b01001 |   400    |   True  |      681      |   19.0  |
| b01001_037 | b01001 |   500    |  False  |      164      |   44.6  |
| b01001_037 | b01001 |   500    |   True  |      204      |   55.4  |
| b01001_037 | b01001 |   795    |  False  |      1630     |   68.5  |
| b01001_037 | b01001 |   795    |   True  |      748      |   31.5  |
| b01001_037 | b01001 |   860    |  False  |     28659     |   86.5  |
| b01001_037 | b01001 |   860    |   True  |      4461     |   13.5  |
| b01001_038 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_038 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_038 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_038 | b01001 |   040    |  False  |       13      |   25.0  |
| b01001_038 | b01001 |   040    |   True  |       39      |   75.0  |
| b01001_038 | b01001 |   050    |  False  |      2244     |   69.7  |
| b01001_038 | b01001 |   050    |   True  |      976      |   30.3  |
| b01001_038 | b01001 |   060    |  False  |     31607     |   86.5  |
| b01001_038 | b01001 |   060    |   True  |      4937     |   13.5  |
| b01001_038 | b01001 |   140    |  False  |     62094     |   84.3  |
| b01001_038 | b01001 |   140    |   True  |     11548     |   15.7  |
| b01001_038 | b01001 |   150    |  False  |     192707    |   87.6  |
| b01001_038 | b01001 |   150    |   True  |     27267     |   12.4  |
| b01001_038 | b01001 |   160    |  False  |     26145     |   88.6  |
| b01001_038 | b01001 |   160    |   True  |      3365     |   11.4  |
| b01001_038 | b01001 |   170    |  False  |       2       |   25.0  |
| b01001_038 | b01001 |   170    |   True  |       6       |   75.0  |
| b01001_038 | b01001 |   250    |  False  |      628      |   90.6  |
| b01001_038 | b01001 |   250    |   True  |       65      |   9.4   |
| b01001_038 | b01001 |   251    |  False  |      438      |   91.2  |
| b01001_038 | b01001 |   251    |   True  |       42      |   8.8   |
| b01001_038 | b01001 |   256    |  False  |      426      |   88.6  |
| b01001_038 | b01001 |   256    |   True  |       55      |   11.4  |
| b01001_038 | b01001 |   258    |  False  |      802      |   87.7  |
| b01001_038 | b01001 |   258    |   True  |      113      |   12.3  |
| b01001_038 | b01001 |   310    |  False  |      486      |   61.1  |
| b01001_038 | b01001 |   310    |   True  |      310      |   38.9  |
| b01001_038 | b01001 |   400    |  False  |      2934     |   81.7  |
| b01001_038 | b01001 |   400    |   True  |      658      |   18.3  |
| b01001_038 | b01001 |   500    |  False  |      144      |   39.1  |
| b01001_038 | b01001 |   500    |   True  |      224      |   60.9  |
| b01001_038 | b01001 |   795    |  False  |      1535     |   64.6  |
| b01001_038 | b01001 |   795    |   True  |      843      |   35.4  |
| b01001_038 | b01001 |   860    |  False  |     28401     |   85.8  |
| b01001_038 | b01001 |   860    |   True  |      4719     |   14.2  |
| b01001_039 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_039 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_039 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_039 | b01001 |   040    |  False  |       1       |   1.9   |
| b01001_039 | b01001 |   040    |   True  |       51      |   98.1  |
| b01001_039 | b01001 |   050    |  False  |      964      |   29.9  |
| b01001_039 | b01001 |   050    |   True  |      2256     |   70.1  |
| b01001_039 | b01001 |   060    |  False  |     31247     |   85.5  |
| b01001_039 | b01001 |   060    |   True  |      5297     |   14.5  |
| b01001_039 | b01001 |   140    |  False  |     62021     |   84.2  |
| b01001_039 | b01001 |   140    |   True  |     11621     |   15.8  |
| b01001_039 | b01001 |   150    |  False  |     192445    |   87.5  |
| b01001_039 | b01001 |   150    |   True  |     27529     |   12.5  |
| b01001_039 | b01001 |   160    |  False  |     25892     |   87.7  |
| b01001_039 | b01001 |   160    |   True  |      3618     |   12.3  |
| b01001_039 | b01001 |   170    |  False  |       1       |   12.5  |
| b01001_039 | b01001 |   170    |   True  |       7       |   87.5  |
| b01001_039 | b01001 |   250    |  False  |      605      |   87.3  |
| b01001_039 | b01001 |   250    |   True  |       88      |   12.7  |
| b01001_039 | b01001 |   251    |  False  |      428      |   89.2  |
| b01001_039 | b01001 |   251    |   True  |       52      |   10.8  |
| b01001_039 | b01001 |   256    |  False  |      419      |   87.1  |
| b01001_039 | b01001 |   256    |   True  |       62      |   12.9  |
| b01001_039 | b01001 |   258    |  False  |      789      |   86.2  |
| b01001_039 | b01001 |   258    |   True  |      126      |   13.8  |
| b01001_039 | b01001 |   310    |  False  |      184      |   23.1  |
| b01001_039 | b01001 |   310    |   True  |      612      |   76.9  |
| b01001_039 | b01001 |   400    |  False  |      2801     |   78.0  |
| b01001_039 | b01001 |   400    |   True  |      791      |   22.0  |
| b01001_039 | b01001 |   500    |  False  |       85      |   23.1  |
| b01001_039 | b01001 |   500    |   True  |      283      |   76.9  |
| b01001_039 | b01001 |   795    |  False  |      1174     |   49.4  |
| b01001_039 | b01001 |   795    |   True  |      1204     |   50.6  |
| b01001_039 | b01001 |   860    |  False  |     27998     |   84.5  |
| b01001_039 | b01001 |   860    |   True  |      5122     |   15.5  |
| b01001_040 | b01001 |   010    |   True  |       1       |  100.0  |
| b01001_040 | b01001 |   020    |   True  |       4       |  100.0  |
| b01001_040 | b01001 |   030    |   True  |       9       |  100.0  |
| b01001_040 | b01001 |   040    |  False  |       2       |   3.8   |
| b01001_040 | b01001 |   040    |   True  |       50      |   96.2  |
| b01001_040 | b01001 |   050    |  False  |      831      |   25.8  |
| b01001_040 | b01001 |   050    |   True  |      2389     |   74.2  |
| b01001_040 | b01001 |   060    |  False  |     30897     |   84.5  |
| b01001_040 | b01001 |   060    |   True  |      5647     |   15.5  |
| b01001_040 | b01001 |   140    |  False  |     62060     |   84.3  |
| b01001_040 | b01001 |   140    |   True  |     11582     |   15.7  |
| b01001_040 | b01001 |   150    |  False  |     191844    |   87.2  |
| b01001_040 | b01001 |   150    |   True  |     28130     |   12.8  |
| b01001_040 | b01001 |   160    |  False  |     25547     |   86.6  |
| b01001_040 | b01001 |   160    |   True  |      3963     |   13.4  |
| b01001_040 | b01001 |   170    |  False  |       2       |   25.0  |
| b01001_040 | b01001 |   170    |   True  |       6       |   75.0  |
| b01001_040 | b01001 |   250    |  False  |      594      |   85.7  |
| b01001_040 | b01001 |   250    |   True  |       99      |   14.3  |
| b01001_040 | b01001 |   251    |  False  |      411      |   85.6  |
| b01001_040 | b01001 |   251    |   True  |       69      |   14.4  |
| b01001_040 | b01001 |   256    |  False  |      411      |   85.4  |
| b01001_040 | b01001 |   256    |   True  |       70      |   14.6  |
| b01001_040 | b01001 |   258    |  False  |      803      |   87.8  |
| b01001_040 | b01001 |   258    |   True  |      112      |   12.2  |
| b01001_040 | b01001 |   310    |  False  |      108      |   13.6  |
| b01001_040 | b01001 |   310    |   True  |      688      |   86.4  |
| b01001_040 | b01001 |   400    |  False  |      2724     |   75.8  |
| b01001_040 | b01001 |   400    |   True  |      868      |   24.2  |
