"table"	"variable"	"sumlevel"	"sig_dif"	"sig_dif_count"
"b13002"	"b13002_003"	"250"	False	657
"b13002"	"b13002_003"	"250"	True	35
"b13002"	"b13002_003"	"250"	""	1
"b13002"	"b13002_003"	"251"	False	473
"b13002"	"b13002_003"	"251"	True	7
"b13002"	"b13002_003"	"256"	False	448
"b13002"	"b13002_003"	"256"	True	32
"b13002"	"b13002_003"	"256"	""	1
"b13002"	"b13002_003"	"310"	False	659
"b13002"	"b13002_003"	"310"	True	130
"b13002"	"b13002_003"	"310"	""	7
"b13002"	"b13002_003"	"400"	False	3078
"b13002"	"b13002_003"	"400"	True	462
"b13002"	"b13002_003"	"400"	""	52
"b13002"	"b13002_003"	"500"	False	258
"b13002"	"b13002_003"	"500"	True	87
"b13002"	"b13002_003"	"500"	""	23
"b13002"	"b13002_003"	"795"	False	1916
"b13002"	"b13002_003"	"795"	True	389
"b13002"	"b13002_003"	"795"	""	73
"b13002"	"b13002_003"	"860"	False	29939
"b13002"	"b13002_003"	"860"	True	2740
"b13002"	"b13002_003"	"860"	""	441
"b13002"	"b13002_004"	"010"	True	1
"b13002"	"b13002_004"	"020"	True	4
"b13002"	"b13002_004"	"030"	False	2
"b13002"	"b13002_004"	"030"	True	7
"b13002"	"b13002_004"	"040"	False	31
"b13002"	"b13002_004"	"040"	True	21
"b13002"	"b13002_004"	"050"	False	3145
"b13002"	"b13002_004"	"050"	True	50
"b13002"	"b13002_004"	"050"	""	25
"b13002"	"b13002_004"	"060"	False	36329
"b13002"	"b13002_004"	"060"	True	35
"b13002"	"b13002_004"	"060"	""	180
"b13002"	"b13002_004"	"140"	False	71978
"b13002"	"b13002_004"	"140"	True	15
"b13002"	"b13002_004"	"140"	""	1649
"b13002"	"b13002_004"	"160"	False	29182
"b13002"	"b13002_004"	"160"	True	27
"b13002"	"b13002_004"	"160"	""	301
"b13002"	"b13002_004"	"170"	False	8
"b13002"	"b13002_004"	"250"	False	687
"b13002"	"b13002_004"	"250"	True	5
"b13002"	"b13002_004"	"250"	""	1
"b13002"	"b13002_004"	"251"	False	480
"b13002"	"b13002_004"	"256"	False	479
"b13002"	"b13002_004"	"256"	True	1
"b13002"	"b13002_004"	"256"	""	1
"b13002"	"b13002_004"	"310"	False	754
"b13002"	"b13002_004"	"310"	True	35
"b13002"	"b13002_004"	"310"	""	7
"b13002"	"b13002_004"	"400"	False	3503
"b13002"	"b13002_004"	"400"	True	37
"b13002"	"b13002_004"	"400"	""	52
"b13002"	"b13002_004"	"500"	False	285
"b13002"	"b13002_004"	"500"	True	60
"b13002"	"b13002_004"	"500"	""	23
"b13002"	"b13002_004"	"795"	False	2244
"b13002"	"b13002_004"	"795"	True	61
"b13002"	"b13002_004"	"795"	""	73
"b13002"	"b13002_004"	"860"	False	32652
"b13002"	"b13002_004"	"860"	True	27
"b13002"	"b13002_004"	"860"	""	441
"b13002"	"b13002_005"	"010"	True	1
"b13002"	"b13002_005"	"020"	False	1
"b13002"	"b13002_005"	"020"	True	3
"b13002"	"b13002_005"	"030"	False	3
"b13002"	"b13002_005"	"030"	True	6
"b13002"	"b13002_005"	"040"	False	36
"b13002"	"b13002_005"	"040"	True	16
"b13002"	"b13002_005"	"050"	False	2690
"b13002"	"b13002_005"	"050"	True	505
"b13002"	"b13002_005"	"050"	""	25
"b13002"	"b13002_005"	"060"	False	34249
"b13002"	"b13002_005"	"060"	True	2115
"b13002"	"b13002_005"	"060"	""	180
"b13002"	"b13002_005"	"140"	False	66180
"b13002"	"b13002_005"	"140"	True	5813
"b13002"	"b13002_005"	"140"	""	1649
"b13002"	"b13002_005"	"160"	False	27770
"b13002"	"b13002_005"	"160"	True	1439
"b13002"	"b13002_005"	"160"	""	301
"b13002"	"b13002_005"	"170"	False	6
"b13002"	"b13002_005"	"170"	True	2
"b13002"	"b13002_005"	"250"	False	668
"b13002"	"b13002_005"	"250"	True	24
"b13002"	"b13002_005"	"250"	""	1
"b13002"	"b13002_005"	"251"	False	472
"b13002"	"b13002_005"	"251"	True	8
"b13002"	"b13002_005"	"256"	False	453
"b13002"	"b13002_005"	"256"	True	27
"b13002"	"b13002_005"	"256"	""	1
"b13002"	"b13002_005"	"310"	False	660
"b13002"	"b13002_005"	"310"	True	129
"b13002"	"b13002_005"	"310"	""	7
"b13002"	"b13002_005"	"400"	False	3106
"b13002"	"b13002_005"	"400"	True	434
"b13002"	"b13002_005"	"400"	""	52
"b13002"	"b13002_005"	"500"	False	256
"b13002"	"b13002_005"	"500"	True	89
"b13002"	"b13002_005"	"500"	""	23
"b13002"	"b13002_005"	"795"	False	1928
"b13002"	"b13002_005"	"795"	True	377
"b13002"	"b13002_005"	"795"	""	73
"b13002"	"b13002_005"	"860"	False	30181
"b13002"	"b13002_005"	"860"	True	2498
"b13002"	"b13002_005"	"860"	""	441
"b13002"	"b13002_006"	"010"	True	1
"b13002"	"b13002_006"	"020"	True	4
"b13002"	"b13002_006"	"030"	False	2
"b13002"	"b13002_006"	"030"	True	7
"b13002"	"b13002_006"	"040"	False	24
"b13002"	"b13002_006"	"040"	True	28
"b13002"	"b13002_006"	"050"	False	2855
"b13002"	"b13002_006"	"050"	True	340
"b13002"	"b13002_006"	"050"	""	25
"b13002"	"b13002_006"	"060"	False	35586
"b13002"	"b13002_006"	"060"	True	778
"b13002"	"b13002_006"	"060"	""	180
"b13002"	"b13002_006"	"140"	False	70012
"b13002"	"b13002_006"	"140"	True	1981
"b13002"	"b13002_006"	"140"	""	1649
"b13002"	"b13002_006"	"160"	False	28602
"b13002"	"b13002_006"	"160"	True	607
"b13002"	"b13002_006"	"160"	""	301
"b13002"	"b13002_006"	"170"	False	8
"b13002"	"b13002_006"	"250"	False	683
"b13002"	"b13002_006"	"250"	True	9
"b13002"	"b13002_006"	"250"	""	1
"b13002"	"b13002_006"	"251"	False	480
"b13002"	"b13002_006"	"256"	False	474
"b13002"	"b13002_006"	"256"	True	6
"b13002"	"b13002_006"	"256"	""	1
"b13002"	"b13002_006"	"310"	False	676
"b13002"	"b13002_006"	"310"	True	113
"b13002"	"b13002_006"	"310"	""	7
"b13002"	"b13002_006"	"400"	False	3355
"b13002"	"b13002_006"	"400"	True	185
"b13002"	"b13002_006"	"400"	""	52
"b13002"	"b13002_006"	"500"	False	264
"b13002"	"b13002_006"	"500"	True	81
"b13002"	"b13002_006"	"500"	""	23
"b13002"	"b13002_006"	"795"	False	1916
"b13002"	"b13002_006"	"795"	True	389
"b13002"	"b13002_006"	"795"	""	73
"b13002"	"b13002_006"	"860"	False	31392
"b13002"	"b13002_006"	"860"	True	1287
"b13002"	"b13002_006"	"860"	""	441
"b13002"	"b13002_007"	"010"	True	1
"b13002"	"b13002_007"	"020"	True	4
"b13002"	"b13002_007"	"030"	True	9
"b13002"	"b13002_007"	"040"	False	28
"b13002"	"b13002_007"	"040"	True	24
"b13002"	"b13002_007"	"050"	False	2683
"b13002"	"b13002_007"	"050"	True	512
"b13002"	"b13002_007"	"050"	""	25
"b13002"	"b13002_007"	"060"	False	34956
"b13002"	"b13002_007"	"060"	True	1408
"b13002"	"b13002_007"	"060"	""	180
"b13002"	"b13002_007"	"140"	False	68092
"b13002"	"b13002_007"	"140"	True	3901
"b13002"	"b13002_007"	"140"	""	1649
"b13002"	"b13002_007"	"160"	False	28145
"b13002"	"b13002_007"	"160"	True	1064
"b13002"	"b13002_007"	"160"	""	301
"b13002"	"b13002_007"	"170"	False	8
"b13002"	"b13002_007"	"250"	False	644
"b13002"	"b13002_007"	"250"	True	48
"b13002"	"b13002_007"	"250"	""	1
"b13002"	"b13002_007"	"251"	False	457
"b13002"	"b13002_007"	"251"	True	23
"b13002"	"b13002_007"	"256"	False	443
"b13002"	"b13002_007"	"256"	True	37
"b13002"	"b13002_007"	"256"	""	1
"b13002"	"b13002_007"	"310"	False	641
"b13002"	"b13002_007"	"310"	True	148
"b13002"	"b13002_007"	"310"	""	7
"b13002"	"b13002_007"	"400"	False	3134
"b13002"	"b13002_007"	"400"	True	406
"b13002"	"b13002_007"	"400"	""	52
"b13002"	"b13002_007"	"500"	False	245
"b13002"	"b13002_007"	"500"	True	100
"b13002"	"b13002_007"	"500"	""	23
"b13002"	"b13002_007"	"795"	False	1846
"b13002"	"b13002_007"	"795"	True	459
"b13002"	"b13002_007"	"795"	""	73
"b13002"	"b13002_007"	"860"	False	30754
"b13002"	"b13002_007"	"860"	True	1925
"b13002"	"b13002_007"	"860"	""	441
"b13002"	"b13002_008"	"010"	True	1
"b13002"	"b13002_008"	"020"	True	4
"b13002"	"b13002_008"	"030"	True	9
"b13002"	"b13002_008"	"040"	False	9
"b13002"	"b13002_008"	"040"	True	43
"b13002"	"b13002_008"	"050"	False	2868
"b13002"	"b13002_008"	"050"	True	327
"b13002"	"b13002_008"	"050"	""	25
"b13002"	"b13002_008"	"060"	False	36072
"b13002"	"b13002_008"	"060"	True	292
"b13002"	"b13002_008"	"060"	""	180
"b13002"	"b13002_008"	"140"	False	71819
"b13002"	"b13002_008"	"140"	True	174
"b13002"	"b13002_008"	"140"	""	1649
"b13002"	"b13002_008"	"160"	False	28987
"b13002"	"b13002_008"	"160"	True	222
"b13002"	"b13002_008"	"160"	""	301
"b13002"	"b13002_008"	"170"	False	6
"b13002"	"b13002_008"	"170"	True	2
"b13002"	"b13002_008"	"250"	False	680
"b13002"	"b13002_008"	"250"	True	12
"b13002"	"b13002_008"	"250"	""	1
"b13002"	"b13002_008"	"251"	False	476
"b13002"	"b13002_008"	"251"	True	4
"b13002"	"b13002_008"	"256"	False	477
"b13002"	"b13002_008"	"256"	True	3
"b13002"	"b13002_008"	"256"	""	1
"b13002"	"b13002_008"	"310"	False	628
"b13002"	"b13002_008"	"310"	True	161
"b13002"	"b13002_008"	"310"	""	7
"b13002"	"b13002_008"	"400"	False	3357
"b13002"	"b13002_008"	"400"	True	183
"b13002"	"b13002_008"	"400"	""	52
"b13002"	"b13002_008"	"500"	False	172
"b13002"	"b13002_008"	"500"	True	173
"b13002"	"b13002_008"	"500"	""	23
"b13002"	"b13002_008"	"795"	False	1823
"b13002"	"b13002_008"	"795"	True	482
"b13002"	"b13002_008"	"795"	""	73
"b13002"	"b13002_008"	"860"	False	32295
"b13002"	"b13002_008"	"860"	True	384
"b13002"	"b13002_008"	"860"	""	441
"b13002"	"b13002_009"	"010"	True	1
"b13002"	"b13002_009"	"020"	False	1
"b13002"	"b13002_009"	"020"	True	3
"b13002"	"b13002_009"	"030"	False	2
"b13002"	"b13002_009"	"030"	True	7
"b13002"	"b13002_009"	"040"	False	34
"b13002"	"b13002_009"	"040"	True	18
"b13002"	"b13002_009"	"050"	False	2741
"b13002"	"b13002_009"	"050"	True	454
"b13002"	"b13002_009"	"050"	""	25
"b13002"	"b13002_009"	"060"	False	35252
"b13002"	"b13002_009"	"060"	True	1112
"b13002"	"b13002_009"	"060"	""	180
"b13002"	"b13002_009"	"140"	False	69182
"b13002"	"b13002_009"	"140"	True	2811
"b13002"	"b13002_009"	"140"	""	1649
"b13002"	"b13002_009"	"160"	False	28337
"b13002"	"b13002_009"	"160"	True	872
"b13002"	"b13002_009"	"160"	""	301
"b13002"	"b13002_009"	"170"	False	8
"b13002"	"b13002_009"	"250"	False	642
"b13002"	"b13002_009"	"250"	True	50
"b13002"	"b13002_009"	"250"	""	1
"b13002"	"b13002_009"	"251"	False	461
"b13002"	"b13002_009"	"251"	True	19
"b13002"	"b13002_009"	"256"	False	441
"b13002"	"b13002_009"	"256"	True	39
"b13002"	"b13002_009"	"256"	""	1
"b13002"	"b13002_009"	"310"	False	665
"b13002"	"b13002_009"	"310"	True	124
"b13002"	"b13002_009"	"310"	""	7
"b13002"	"b13002_009"	"400"	False	3195
"b13002"	"b13002_009"	"400"	True	345
"b13002"	"b13002_009"	"400"	""	52
"b13002"	"b13002_009"	"500"	False	255
"b13002"	"b13002_009"	"500"	True	90
"b13002"	"b13002_009"	"500"	""	23
"b13002"	"b13002_009"	"795"	False	1884
"b13002"	"b13002_009"	"795"	True	421
"b13002"	"b13002_009"	"795"	""	73
"b13002"	"b13002_009"	"860"	False	31025
"b13002"	"b13002_009"	"860"	True	1654
"b13002"	"b13002_009"	"860"	""	441
"b13002"	"b13002_010"	"010"	True	1
"b13002"	"b13002_010"	"020"	True	4
"b13002"	"b13002_010"	"030"	False	1
"b13002"	"b13002_010"	"030"	True	8
"b13002"	"b13002_010"	"040"	False	37
"b13002"	"b13002_010"	"040"	True	15
"b13002"	"b13002_010"	"050"	False	3047
"b13002"	"b13002_010"	"050"	True	148
"b13002"	"b13002_010"	"050"	""	25
"b13002"	"b13002_010"	"060"	False	36188
"b13002"	"b13002_010"	"060"	True	176
"b13002"	"b13002_010"	"060"	""	180
"b13002"	"b13002_010"	"140"	False	71854
"b13002"	"b13002_010"	"140"	True	139
"b13002"	"b13002_010"	"140"	""	1649
"b13002"	"b13002_010"	"160"	False	29051
"b13002"	"b13002_010"	"160"	True	158
"b13002"	"b13002_010"	"160"	""	301
"b13002"	"b13002_010"	"170"	False	6
"b13002"	"b13002_010"	"170"	True	2
"b13002"	"b13002_010"	"250"	False	684
"b13002"	"b13002_010"	"250"	True	8
"b13002"	"b13002_010"	"250"	""	1
"b13002"	"b13002_010"	"251"	False	477
"b13002"	"b13002_010"	"251"	True	3
"b13002"	"b13002_010"	"256"	False	478
"b13002"	"b13002_010"	"256"	True	2
"b13002"	"b13002_010"	"256"	""	1
"b13002"	"b13002_010"	"310"	False	716
"b13002"	"b13002_010"	"310"	True	73
"b13002"	"b13002_010"	"310"	""	7
"b13002"	"b13002_010"	"400"	False	3457
"b13002"	"b13002_010"	"400"	True	83
"b13002"	"b13002_010"	"400"	""	52
"b13002"	"b13002_010"	"500"	False	283
"b13002"	"b13002_010"	"500"	True	62
"b13002"	"b13002_010"	"500"	""	23
"b13002"	"b13002_010"	"795"	False	2005
"b13002"	"b13002_010"	"795"	True	300
"b13002"	"b13002_010"	"795"	""	73
"b13002"	"b13002_010"	"860"	False	32399
"b13002"	"b13002_010"	"860"	True	280
"b13002"	"b13002_010"	"860"	""	441
"b13002"	"b13002_011"	"010"	True	1
"b13002"	"b13002_011"	"020"	True	4
"b13002"	"b13002_011"	"030"	True	9
"b13002"	"b13002_011"	"040"	False	3
"b13002"	"b13002_011"	"040"	True	49
"b13002"	"b13002_011"	"050"	False	1262
"b13002"	"b13002_011"	"050"	True	1933
"b13002"	"b13002_011"	"050"	""	25
"b13002"	"b13002_011"	"060"	False	30024
"b13002"	"b13002_011"	"060"	True	6340
"b13002"	"b13002_011"	"060"	""	180
"b13002"	"b13002_011"	"140"	False	58778
"b13002"	"b13002_011"	"140"	True	13215
"b13002"	"b13002_011"	"140"	""	1649
"b13002"	"b13002_011"	"160"	False	24612
"b13002"	"b13002_011"	"160"	True	4597
"b13002"	"b13002_011"	"160"	""	301
"b13002"	"b13002_011"	"170"	False	5
"b13002"	"b13002_011"	"170"	True	3
"b13002"	"b13002_011"	"250"	False	600
"b13002"	"b13002_011"	"250"	True	92
"b13002"	"b13002_011"	"250"	""	1
"b13002"	"b13002_011"	"251"	False	404
"b13002"	"b13002_011"	"251"	True	76
"b13002"	"b13002_011"	"256"	False	410
"b13002"	"b13002_011"	"256"	True	70
"b13002"	"b13002_011"	"256"	""	1
"b13002"	"b13002_011"	"310"	False	235
"b13002"	"b13002_011"	"310"	True	554
"b13002"	"b13002_011"	"310"	""	7
"b13002"	"b13002_011"	"400"	False	2653
"b13002"	"b13002_011"	"400"	True	887
"b13002"	"b13002_011"	"400"	""	52
"b13002"	"b13002_011"	"500"	False	61
"b13002"	"b13002_011"	"500"	True	284
"b13002"	"b13002_011"	"500"	""	23
"b13002"	"b13002_011"	"795"	False	955
"b13002"	"b13002_011"	"795"	True	1350
"b13002"	"b13002_011"	"795"	""	73
"b13002"	"b13002_011"	"860"	False	26466
"b13002"	"b13002_011"	"860"	True	6213
"b13002"	"b13002_011"	"860"	""	441
"b13002"	"b13002_012"	"010"	True	1
"b13002"	"b13002_012"	"020"	False	1
"b13002"	"b13002_012"	"020"	True	3
"b13002"	"b13002_012"	"030"	True	9
"b13002"	"b13002_012"	"040"	False	6
"b13002"	"b13002_012"	"040"	True	46
"b13002"	"b13002_012"	"050"	False	1902
"b13002"	"b13002_012"	"050"	True	1293
"b13002"	"b13002_012"	"050"	""	25
"b13002"	"b13002_012"	"060"	False	30085
"b13002"	"b13002_012"	"060"	True	6279
"b13002"	"b13002_012"	"060"	""	180
"b13002"	"b13002_012"	"140"	False	59028
"b13002"	"b13002_012"	"140"	True	12965
"b13002"	"b13002_012"	"140"	""	1649
"b13002"	"b13002_012"	"160"	False	24981
"b13002"	"b13002_012"	"160"	True	4228
"b13002"	"b13002_012"	"160"	""	301
"b13002"	"b13002_012"	"170"	False	3
"b13002"	"b13002_012"	"170"	True	5
"b13002"	"b13002_012"	"250"	False	604
"b13002"	"b13002_012"	"250"	True	88
"b13002"	"b13002_012"	"250"	""	1
"b13002"	"b13002_012"	"251"	False	413
"b13002"	"b13002_012"	"251"	True	67
"b13002"	"b13002_012"	"256"	False	410
"b13002"	"b13002_012"	"256"	True	70
"b13002"	"b13002_012"	"256"	""	1
"b13002"	"b13002_012"	"310"	False	392
"b13002"	"b13002_012"	"310"	True	397
"b13002"	"b13002_012"	"310"	""	7
"b13002"	"b13002_012"	"400"	False	2753
"b13002"	"b13002_012"	"400"	True	787
"b13002"	"b13002_012"	"400"	""	52
"b13002"	"b13002_012"	"500"	False	94
"b13002"	"b13002_012"	"500"	True	251
"b13002"	"b13002_012"	"500"	""	23
"b13002"	"b13002_012"	"795"	False	1113
"b13002"	"b13002_012"	"795"	True	1192
"b13002"	"b13002_012"	"795"	""	73
"b13002"	"b13002_012"	"860"	False	26722
"b13002"	"b13002_012"	"860"	True	5957
"b13002"	"b13002_012"	"860"	""	441
"b13002"	"b13002_013"	"010"	False	1
"b13002"	"b13002_013"	"020"	False	2
"b13002"	"b13002_013"	"020"	True	2
"b13002"	"b13002_013"	"030"	False	7
"b13002"	"b13002_013"	"030"	True	2
"b13002"	"b13002_013"	"040"	False	40
"b13002"	"b13002_013"	"040"	True	12
"b13002"	"b13002_013"	"050"	False	3045
"b13002"	"b13002_013"	"050"	True	150
"b13002"	"b13002_013"	"050"	""	25
"b13002"	"b13002_013"	"060"	False	36225
"b13002"	"b13002_013"	"060"	True	139
"b13002"	"b13002_013"	"060"	""	180
"b13002"	"b13002_013"	"140"	False	71896
"b13002"	"b13002_013"	"140"	True	97
"b13002"	"b13002_013"	"140"	""	1649
"b13002"	"b13002_013"	"160"	False	29093
"b13002"	"b13002_013"	"160"	True	116
"b13002"	"b13002_013"	"160"	""	301
"b13002"	"b13002_013"	"170"	False	7
"b13002"	"b13002_013"	"170"	True	1
"b13002"	"b13002_013"	"250"	False	690
"b13002"	"b13002_013"	"250"	True	2
"b13002"	"b13002_013"	"250"	""	1
"b13002"	"b13002_013"	"251"	False	479
"b13002"	"b13002_013"	"251"	True	1
"b13002"	"b13002_013"	"256"	False	480
"b13002"	"b13002_013"	"256"	""	1
"b13002"	"b13002_013"	"310"	False	719
"b13002"	"b13002_013"	"310"	True	70
"b13002"	"b13002_013"	"310"	""	7
"b13002"	"b13002_013"	"400"	False	3460
"b13002"	"b13002_013"	"400"	True	80
"b13002"	"b13002_013"	"400"	""	52
"b13002"	"b13002_013"	"500"	False	291
"b13002"	"b13002_013"	"500"	True	54
"b13002"	"b13002_013"	"500"	""	23
"b13002"	"b13002_013"	"795"	False	2042
"b13002"	"b13002_013"	"795"	True	263
"b13002"	"b13002_013"	"795"	""	73
"b13002"	"b13002_013"	"860"	False	32500
"b13002"	"b13002_013"	"860"	True	179
"b13002"	"b13002_013"	"860"	""	441
"b13002"	"b13002_014"	"010"	True	1
"b13002"	"b13002_014"	"020"	True	4
"b13002"	"b13002_014"	"030"	True	9
"b13002"	"b13002_014"	"040"	False	18
"b13002"	"b13002_014"	"040"	True	34
"b13002"	"b13002_014"	"050"	False	2470
"b13002"	"b13002_014"	"050"	True	725
"b13002"	"b13002_014"	"050"	""	25
"b13002"	"b13002_014"	"060"	False	31988
"b13002"	"b13002_014"	"060"	True	4376
"b13002"	"b13002_014"	"060"	""	180
"b13002"	"b13002_014"	"140"	False	61300
"b13002"	"b13002_014"	"140"	True	10693
"b13002"	"b13002_014"	"140"	""	1649
"b13002"	"b13002_014"	"160"	False	26087
"b13002"	"b13002_014"	"160"	True	3122
"b13002"	"b13002_014"	"160"	""	301
"b13002"	"b13002_014"	"170"	False	6
"b13002"	"b13002_014"	"170"	True	2
"b13002"	"b13002_014"	"250"	False	625
"b13002"	"b13002_014"	"250"	True	67
"b13002"	"b13002_014"	"250"	""	1
"b13002"	"b13002_014"	"251"	False	436
"b13002"	"b13002_014"	"251"	True	44
"b13002"	"b13002_014"	"256"	False	423
"b13002"	"b13002_014"	"256"	True	57
"b13002"	"b13002_014"	"256"	""	1
"b13002"	"b13002_014"	"310"	False	593
"b13002"	"b13002_014"	"310"	True	196
"b13002"	"b13002_014"	"310"	""	7
"b13002"	"b13002_014"	"400"	False	2892
"b13002"	"b13002_014"	"400"	True	648
"b13002"	"b13002_014"	"400"	""	52
"b13002"	"b13002_014"	"500"	False	185
"b13002"	"b13002_014"	"500"	True	160
"b13002"	"b13002_014"	"500"	""	23
"b13002"	"b13002_014"	"795"	False	1697
"b13002"	"b13002_014"	"795"	True	608
"b13002"	"b13002_014"	"795"	""	73
"b13002"	"b13002_014"	"860"	False	28439
"b13002"	"b13002_014"	"860"	True	4240
"b13002"	"b13002_014"	"860"	""	441
"b13002"	"b13002_015"	"010"	True	1
"b13002"	"b13002_015"	"020"	True	4
"b13002"	"b13002_015"	"030"	False	1
"b13002"	"b13002_015"	"030"	True	8
"b13002"	"b13002_015"	"040"	False	7
"b13002"	"b13002_015"	"040"	True	45
"b13002"	"b13002_015"	"050"	False	1897
"b13002"	"b13002_015"	"050"	True	1298
"b13002"	"b13002_015"	"050"	""	25
"b13002"	"b13002_015"	"060"	False	30449
"b13002"	"b13002_015"	"060"	True	5915
"b13002"	"b13002_015"	"060"	""	180
"b13002"	"b13002_015"	"140"	False	59622
"b13002"	"b13002_015"	"140"	True	12371
"b13002"	"b13002_015"	"140"	""	1649
"b13002"	"b13002_015"	"160"	False	25283
"b13002"	"b13002_015"	"160"	True	3926
"b13002"	"b13002_015"	"160"	""	301
"b13002"	"b13002_015"	"170"	False	2
"b13002"	"b13002_015"	"170"	True	6
"b13002"	"b13002_015"	"250"	False	612
"b13002"	"b13002_015"	"250"	True	80
"b13002"	"b13002_015"	"250"	""	1
"b13002"	"b13002_015"	"251"	False	415
"b13002"	"b13002_015"	"251"	True	65
"b13002"	"b13002_015"	"256"	False	406
"b13002"	"b13002_015"	"256"	True	74
"b13002"	"b13002_015"	"256"	""	1
"b13002"	"b13002_015"	"310"	False	392
"b13002"	"b13002_015"	"310"	True	397
"b13002"	"b13002_015"	"310"	""	7
"b13002"	"b13002_015"	"400"	False	2765
"b13002"	"b13002_015"	"400"	True	775
"b13002"	"b13002_015"	"400"	""	52
"b13002"	"b13002_015"	"500"	False	116
"b13002"	"b13002_015"	"500"	True	229
"b13002"	"b13002_015"	"500"	""	23
"b13002"	"b13002_015"	"795"	False	1173
"b13002"	"b13002_015"	"795"	True	1132
"b13002"	"b13002_015"	"795"	""	73
"b13002"	"b13002_015"	"860"	False	27128
"b13002"	"b13002_015"	"860"	True	5551
"b13002"	"b13002_015"	"860"	""	441
"b13002"	"b13002_016"	"010"	True	1
"b13002"	"b13002_016"	"020"	True	4
"b13002"	"b13002_016"	"030"	False	1
"b13002"	"b13002_016"	"030"	True	8
"b13002"	"b13002_016"	"040"	False	17
"b13002"	"b13002_016"	"040"	True	35
"b13002"	"b13002_016"	"050"	False	2256
"b13002"	"b13002_016"	"050"	True	939
"b13002"	"b13002_016"	"050"	""	25
"b13002"	"b13002_016"	"060"	False	31275
"b13002"	"b13002_016"	"060"	True	5089
"b13002"	"b13002_016"	"060"	""	180
"b13002"	"b13002_016"	"140"	False	60606
"b13002"	"b13002_016"	"140"	True	11387
"b13002"	"b13002_016"	"140"	""	1649
"b13002"	"b13002_016"	"160"	False	25375
"b13002"	"b13002_016"	"160"	True	3834
"b13002"	"b13002_016"	"160"	""	301
"b13002"	"b13002_016"	"170"	False	6
"b13002"	"b13002_016"	"170"	True	2
"b13002"	"b13002_016"	"250"	False	613
"b13002"	"b13002_016"	"250"	True	79
"b13002"	"b13002_016"	"250"	""	1
"b13002"	"b13002_016"	"251"	False	414
"b13002"	"b13002_016"	"251"	True	66
"b13002"	"b13002_016"	"256"	False	414
"b13002"	"b13002_016"	"256"	True	66
"b13002"	"b13002_016"	"256"	""	1
"b13002"	"b13002_016"	"310"	False	496
"b13002"	"b13002_016"	"310"	True	293
"b13002"	"b13002_016"	"310"	""	7
