"table"	"variable"	"sumlevel"	"change_cv"	"change_cv_count"
"b07204"	"b07204_002"	"400"	"low"	3241
"b07204"	"b07204_002"	"400"	"medium"	228
"b07204"	"b07204_002"	"400"	""	26
"b07204"	"b07204_002"	"500"	"high"	182
"b07204"	"b07204_002"	"500"	"low"	96
"b07204"	"b07204_002"	"500"	"medium"	89
"b07204"	"b07204_002"	"500"	""	1
"b07204"	"b07204_002"	"795"	"high"	305
"b07204"	"b07204_002"	"795"	"low"	1265
"b07204"	"b07204_002"	"795"	"medium"	781
"b07204"	"b07204_002"	"795"	""	27
"b07204"	"b07204_002"	"860"	"high"	122
"b07204"	"b07204_002"	"860"	"low"	31271
"b07204"	"b07204_002"	"860"	"medium"	1311
"b07204"	"b07204_002"	"860"	""	416
"b07204"	"b07204_003"	"010"	"medium"	1
"b07204"	"b07204_003"	"020"	"high"	1
"b07204"	"b07204_003"	"020"	"low"	2
"b07204"	"b07204_003"	"020"	"medium"	1
"b07204"	"b07204_003"	"030"	"high"	1
"b07204"	"b07204_003"	"030"	"low"	5
"b07204"	"b07204_003"	"030"	"medium"	3
"b07204"	"b07204_003"	"040"	"high"	5
"b07204"	"b07204_003"	"040"	"low"	34
"b07204"	"b07204_003"	"040"	"medium"	12
"b07204"	"b07204_003"	"040"	""	1
"b07204"	"b07204_003"	"050"	"high"	20
"b07204"	"b07204_003"	"050"	"low"	2950
"b07204"	"b07204_003"	"050"	"medium"	169
"b07204"	"b07204_003"	"050"	""	81
"b07204"	"b07204_003"	"060"	"high"	29
"b07204"	"b07204_003"	"060"	"low"	32296
"b07204"	"b07204_003"	"060"	"medium"	317
"b07204"	"b07204_003"	"060"	""	3902
"b07204"	"b07204_003"	"140"	"high"	9
"b07204"	"b07204_003"	"140"	"low"	71723
"b07204"	"b07204_003"	"140"	"medium"	532
"b07204"	"b07204_003"	"140"	""	1378
"b07204"	"b07204_003"	"160"	"high"	17
"b07204"	"b07204_003"	"160"	"low"	27300
"b07204"	"b07204_003"	"160"	"medium"	277
"b07204"	"b07204_003"	"160"	""	1916
"b07204"	"b07204_003"	"170"	"low"	6
"b07204"	"b07204_003"	"170"	"medium"	2
"b07204"	"b07204_003"	"250"	"low"	568
"b07204"	"b07204_003"	"250"	"medium"	6
"b07204"	"b07204_003"	"250"	""	119
"b07204"	"b07204_003"	"251"	"low"	378
"b07204"	"b07204_003"	"251"	"medium"	6
"b07204"	"b07204_003"	"251"	""	96
"b07204"	"b07204_003"	"256"	"low"	419
"b07204"	"b07204_003"	"256"	"medium"	6
"b07204"	"b07204_003"	"256"	""	56
"b07204"	"b07204_003"	"310"	"high"	11
"b07204"	"b07204_003"	"310"	"low"	693
"b07204"	"b07204_003"	"310"	"medium"	83
"b07204"	"b07204_003"	"310"	""	9
"b07204"	"b07204_003"	"400"	"high"	15
"b07204"	"b07204_003"	"400"	"low"	3434
"b07204"	"b07204_003"	"400"	"medium"	124
"b07204"	"b07204_003"	"400"	""	19
"b07204"	"b07204_003"	"500"	"high"	28
"b07204"	"b07204_003"	"500"	"low"	262
"b07204"	"b07204_003"	"500"	"medium"	77
"b07204"	"b07204_003"	"500"	""	1
"b07204"	"b07204_003"	"795"	"high"	15
"b07204"	"b07204_003"	"795"	"low"	2049
"b07204"	"b07204_003"	"795"	"medium"	287
"b07204"	"b07204_003"	"795"	""	27
"b07204"	"b07204_003"	"860"	"high"	6
"b07204"	"b07204_003"	"860"	"low"	30987
"b07204"	"b07204_003"	"860"	"medium"	435
"b07204"	"b07204_003"	"860"	""	1692
"b07204"	"b07204_004"	"010"	"high"	1
"b07204"	"b07204_004"	"020"	"high"	4
"b07204"	"b07204_004"	"030"	"high"	8
"b07204"	"b07204_004"	"030"	"medium"	1
"b07204"	"b07204_004"	"040"	"high"	13
"b07204"	"b07204_004"	"040"	"low"	27
"b07204"	"b07204_004"	"040"	"medium"	11
"b07204"	"b07204_004"	"040"	""	1
"b07204"	"b07204_004"	"050"	"high"	15
"b07204"	"b07204_004"	"050"	"low"	3010
"b07204"	"b07204_004"	"050"	"medium"	91
"b07204"	"b07204_004"	"050"	""	104
"b07204"	"b07204_004"	"060"	"high"	20
"b07204"	"b07204_004"	"060"	"low"	17334
"b07204"	"b07204_004"	"060"	"medium"	134
"b07204"	"b07204_004"	"060"	""	19056
"b07204"	"b07204_004"	"140"	"high"	3
"b07204"	"b07204_004"	"140"	"low"	62453
"b07204"	"b07204_004"	"140"	"medium"	178
"b07204"	"b07204_004"	"140"	""	11008
"b07204"	"b07204_004"	"160"	"high"	15
"b07204"	"b07204_004"	"160"	"low"	22373
"b07204"	"b07204_004"	"160"	"medium"	143
"b07204"	"b07204_004"	"160"	""	6979
"b07204"	"b07204_004"	"170"	"low"	7
"b07204"	"b07204_004"	"170"	"medium"	1
"b07204"	"b07204_004"	"250"	"low"	372
"b07204"	"b07204_004"	"250"	"medium"	1
"b07204"	"b07204_004"	"250"	""	320
"b07204"	"b07204_004"	"251"	"low"	161
"b07204"	"b07204_004"	"251"	"medium"	1
"b07204"	"b07204_004"	"251"	""	318
"b07204"	"b07204_004"	"256"	"low"	263
"b07204"	"b07204_004"	"256"	""	218
"b07204"	"b07204_004"	"310"	"high"	10
"b07204"	"b07204_004"	"310"	"low"	712
"b07204"	"b07204_004"	"310"	"medium"	64
"b07204"	"b07204_004"	"310"	""	10
"b07204"	"b07204_004"	"400"	"high"	14
"b07204"	"b07204_004"	"400"	"low"	3418
"b07204"	"b07204_004"	"400"	"medium"	81
"b07204"	"b07204_004"	"400"	""	79
"b07204"	"b07204_004"	"500"	"high"	18
"b07204"	"b07204_004"	"500"	"low"	266
"b07204"	"b07204_004"	"500"	"medium"	83
"b07204"	"b07204_004"	"500"	""	1
"b07204"	"b07204_004"	"795"	"high"	2
"b07204"	"b07204_004"	"795"	"low"	2164
"b07204"	"b07204_004"	"795"	"medium"	183
"b07204"	"b07204_004"	"795"	""	29
"b07204"	"b07204_004"	"860"	"high"	3
"b07204"	"b07204_004"	"860"	"low"	22737
"b07204"	"b07204_004"	"860"	"medium"	209
"b07204"	"b07204_004"	"860"	""	10171
"b07204"	"b07204_005"	"010"	"high"	1
"b07204"	"b07204_005"	"020"	"high"	4
"b07204"	"b07204_005"	"030"	"high"	8
"b07204"	"b07204_005"	"030"	"medium"	1
"b07204"	"b07204_005"	"040"	"high"	12
"b07204"	"b07204_005"	"040"	"low"	27
"b07204"	"b07204_005"	"040"	"medium"	12
"b07204"	"b07204_005"	"040"	""	1
"b07204"	"b07204_005"	"050"	"high"	15
"b07204"	"b07204_005"	"050"	"low"	3010
"b07204"	"b07204_005"	"050"	"medium"	91
"b07204"	"b07204_005"	"050"	""	104
"b07204"	"b07204_005"	"060"	"high"	20
"b07204"	"b07204_005"	"060"	"low"	17288
"b07204"	"b07204_005"	"060"	"medium"	134
"b07204"	"b07204_005"	"060"	""	19102
"b07204"	"b07204_005"	"140"	"high"	3
"b07204"	"b07204_005"	"140"	"low"	62419
"b07204"	"b07204_005"	"140"	"medium"	168
"b07204"	"b07204_005"	"140"	""	11052
"b07204"	"b07204_005"	"160"	"high"	15
"b07204"	"b07204_005"	"160"	"low"	22373
"b07204"	"b07204_005"	"160"	"medium"	140
"b07204"	"b07204_005"	"160"	""	6982
"b07204"	"b07204_005"	"170"	"low"	7
"b07204"	"b07204_005"	"170"	"medium"	1
"b07204"	"b07204_005"	"250"	"low"	372
"b07204"	"b07204_005"	"250"	"medium"	1
"b07204"	"b07204_005"	"250"	""	320
"b07204"	"b07204_005"	"251"	"low"	161
"b07204"	"b07204_005"	"251"	"medium"	1
"b07204"	"b07204_005"	"251"	""	318
"b07204"	"b07204_005"	"256"	"low"	262
"b07204"	"b07204_005"	"256"	""	219
"b07204"	"b07204_005"	"310"	"high"	10
"b07204"	"b07204_005"	"310"	"low"	713
"b07204"	"b07204_005"	"310"	"medium"	63
"b07204"	"b07204_005"	"310"	""	10
"b07204"	"b07204_005"	"400"	"high"	14
"b07204"	"b07204_005"	"400"	"low"	3419
"b07204"	"b07204_005"	"400"	"medium"	80
"b07204"	"b07204_005"	"400"	""	79
"b07204"	"b07204_005"	"500"	"high"	18
"b07204"	"b07204_005"	"500"	"low"	265
"b07204"	"b07204_005"	"500"	"medium"	83
"b07204"	"b07204_005"	"500"	""	2
"b07204"	"b07204_005"	"795"	"high"	2
"b07204"	"b07204_005"	"795"	"low"	2167
"b07204"	"b07204_005"	"795"	"medium"	179
"b07204"	"b07204_005"	"795"	""	30
"b07204"	"b07204_005"	"860"	"high"	3
"b07204"	"b07204_005"	"860"	"low"	22736
"b07204"	"b07204_005"	"860"	"medium"	202
"b07204"	"b07204_005"	"860"	""	10179
"b07204"	"b07204_006"	"010"	"low"	1
"b07204"	"b07204_006"	"020"	"low"	4
"b07204"	"b07204_006"	"030"	"low"	9
"b07204"	"b07204_006"	"040"	"low"	39
"b07204"	"b07204_006"	"040"	""	13
"b07204"	"b07204_006"	"050"	"low"	532
"b07204"	"b07204_006"	"050"	"medium"	3
"b07204"	"b07204_006"	"050"	""	2685
"b07204"	"b07204_006"	"060"	"low"	765
"b07204"	"b07204_006"	"060"	"medium"	3
"b07204"	"b07204_006"	"060"	""	35776
"b07204"	"b07204_006"	"140"	"low"	4220
"b07204"	"b07204_006"	"140"	"medium"	4
"b07204"	"b07204_006"	"140"	""	69418
"b07204"	"b07204_006"	"160"	"low"	492
"b07204"	"b07204_006"	"160"	"medium"	1
"b07204"	"b07204_006"	"160"	""	29017
"b07204"	"b07204_006"	"170"	"low"	1
"b07204"	"b07204_006"	"170"	""	7
"b07204"	"b07204_006"	"250"	"low"	24
"b07204"	"b07204_006"	"250"	""	669
"b07204"	"b07204_006"	"251"	"low"	6
"b07204"	"b07204_006"	"251"	""	474
"b07204"	"b07204_006"	"256"	"low"	15
"b07204"	"b07204_006"	"256"	""	466
"b07204"	"b07204_006"	"310"	"low"	180
"b07204"	"b07204_006"	"310"	"medium"	1
"b07204"	"b07204_006"	"310"	""	615
"b07204"	"b07204_006"	"400"	"low"	210
"b07204"	"b07204_006"	"400"	"medium"	1
"b07204"	"b07204_006"	"400"	""	3381
"b07204"	"b07204_006"	"500"	"low"	202
"b07204"	"b07204_006"	"500"	"medium"	1
"b07204"	"b07204_006"	"500"	""	165
"b07204"	"b07204_006"	"795"	"low"	621
"b07204"	"b07204_006"	"795"	"medium"	5
"b07204"	"b07204_006"	"795"	""	1752
"b07204"	"b07204_006"	"860"	"low"	1135
"b07204"	"b07204_006"	"860"	"medium"	7
"b07204"	"b07204_006"	"860"	""	31978
"b07204"	"b07204_007"	"010"	"medium"	1
"b07204"	"b07204_007"	"020"	"low"	2
"b07204"	"b07204_007"	"020"	"medium"	2
"b07204"	"b07204_007"	"030"	"high"	2
"b07204"	"b07204_007"	"030"	"low"	4
"b07204"	"b07204_007"	"030"	"medium"	3
"b07204"	"b07204_007"	"040"	"high"	5
"b07204"	"b07204_007"	"040"	"low"	32
"b07204"	"b07204_007"	"040"	"medium"	14
"b07204"	"b07204_007"	"040"	""	1
"b07204"	"b07204_007"	"050"	"high"	6
"b07204"	"b07204_007"	"050"	"low"	3002
"b07204"	"b07204_007"	"050"	"medium"	129
"b07204"	"b07204_007"	"050"	""	83
"b07204"	"b07204_007"	"060"	"high"	8
"b07204"	"b07204_007"	"060"	"low"	32363
"b07204"	"b07204_007"	"060"	"medium"	222
"b07204"	"b07204_007"	"060"	""	3951
"b07204"	"b07204_007"	"140"	"high"	4
"b07204"	"b07204_007"	"140"	"low"	71654
"b07204"	"b07204_007"	"140"	"medium"	364
"b07204"	"b07204_007"	"140"	""	1620
"b07204"	"b07204_007"	"160"	"high"	1
"b07204"	"b07204_007"	"160"	"low"	27257
"b07204"	"b07204_007"	"160"	"medium"	154
"b07204"	"b07204_007"	"160"	""	2098
"b07204"	"b07204_007"	"170"	"low"	7
"b07204"	"b07204_007"	"170"	"medium"	1
"b07204"	"b07204_007"	"250"	"low"	565
"b07204"	"b07204_007"	"250"	"medium"	5
"b07204"	"b07204_007"	"250"	""	123
"b07204"	"b07204_007"	"251"	"low"	374
"b07204"	"b07204_007"	"251"	"medium"	4
"b07204"	"b07204_007"	"251"	""	102
"b07204"	"b07204_007"	"256"	"low"	419
"b07204"	"b07204_007"	"256"	"medium"	7
"b07204"	"b07204_007"	"256"	""	55
"b07204"	"b07204_007"	"310"	"high"	5
"b07204"	"b07204_007"	"310"	"low"	725
"b07204"	"b07204_007"	"310"	"medium"	57
"b07204"	"b07204_007"	"310"	""	9
"b07204"	"b07204_007"	"400"	"high"	3
"b07204"	"b07204_007"	"400"	"low"	3493
"b07204"	"b07204_007"	"400"	"medium"	72
"b07204"	"b07204_007"	"400"	""	24
"b07204"	"b07204_007"	"500"	"high"	1
"b07204"	"b07204_007"	"500"	"low"	306
"b07204"	"b07204_007"	"500"	"medium"	60
"b07204"	"b07204_007"	"500"	""	1
"b07204"	"b07204_007"	"795"	"high"	3
"b07204"	"b07204_007"	"795"	"low"	2187
"b07204"	"b07204_007"	"795"	"medium"	160
"b07204"	"b07204_007"	"795"	""	28
"b07204"	"b07204_007"	"860"	"high"	1
"b07204"	"b07204_007"	"860"	"low"	31110
"b07204"	"b07204_007"	"860"	"medium"	258
"b07204"	"b07204_007"	"860"	""	1751
"b07204"	"b07204_008"	"010"	"medium"	1
"b07204"	"b07204_008"	"020"	"high"	1
"b07204"	"b07204_008"	"020"	"low"	3
"b07204"	"b07204_008"	"030"	"high"	1
"b07204"	"b07204_008"	"030"	"low"	7
"b07204"	"b07204_008"	"030"	"medium"	1
"b07204"	"b07204_008"	"040"	"high"	2
"b07204"	"b07204_008"	"040"	"low"	43
"b07204"	"b07204_008"	"040"	"medium"	5
"b07204"	"b07204_008"	"040"	""	2
"b07204"	"b07204_008"	"050"	"high"	2
"b07204"	"b07204_008"	"050"	"low"	3008
"b07204"	"b07204_008"	"050"	"medium"	51
"b07204"	"b07204_008"	"050"	""	159
"b07204"	"b07204_008"	"060"	"high"	6
"b07204"	"b07204_008"	"060"	"low"	30053
"b07204"	"b07204_008"	"060"	"medium"	87
"b07204"	"b07204_008"	"060"	""	6398
"b07204"	"b07204_008"	"140"	"high"	3
"b07204"	"b07204_008"	"140"	"low"	66089
"b07204"	"b07204_008"	"140"	"medium"	93
"b07204"	"b07204_008"	"140"	""	7457
"b07204"	"b07204_008"	"160"	"high"	1
"b07204"	"b07204_008"	"160"	"low"	25104
"b07204"	"b07204_008"	"160"	"medium"	71
"b07204"	"b07204_008"	"160"	""	4334
"b07204"	"b07204_008"	"170"	"low"	8
"b07204"	"b07204_008"	"250"	"low"	508
"b07204"	"b07204_008"	"250"	"medium"	3
"b07204"	"b07204_008"	"250"	""	182
"b07204"	"b07204_008"	"251"	"low"	341
"b07204"	"b07204_008"	"251"	"medium"	2
"b07204"	"b07204_008"	"251"	""	137
"b07204"	"b07204_008"	"256"	"low"	402
"b07204"	"b07204_008"	"256"	"medium"	3
"b07204"	"b07204_008"	"256"	""	76
"b07204"	"b07204_008"	"310"	"high"	4
"b07204"	"b07204_008"	"310"	"low"	754
"b07204"	"b07204_008"	"310"	"medium"	26
"b07204"	"b07204_008"	"310"	""	12
"b07204"	"b07204_008"	"400"	"high"	2
"b07204"	"b07204_008"	"400"	"low"	3511
"b07204"	"b07204_008"	"400"	"medium"	27
"b07204"	"b07204_008"	"400"	""	52
"b07204"	"b07204_008"	"500"	"high"	2
"b07204"	"b07204_008"	"500"	"low"	312
"b07204"	"b07204_008"	"500"	"medium"	41
"b07204"	"b07204_008"	"500"	""	13
"b07204"	"b07204_008"	"795"	"high"	1
"b07204"	"b07204_008"	"795"	"low"	2150
"b07204"	"b07204_008"	"795"	"medium"	91
"b07204"	"b07204_008"	"795"	""	136
"b07204"	"b07204_008"	"860"	"low"	29120
"b07204"	"b07204_008"	"860"	"medium"	94
"b07204"	"b07204_008"	"860"	""	3906
"b07204"	"b07204_009"	"010"	"high"	1
"b07204"	"b07204_009"	"020"	"high"	3
"b07204"	"b07204_009"	"020"	"medium"	1
"b07204"	"b07204_009"	"030"	"high"	4
"b07204"	"b07204_009"	"030"	"low"	2
"b07204"	"b07204_009"	"030"	"medium"	3
"b07204"	"b07204_009"	"040"	"high"	5
"b07204"	"b07204_009"	"040"	"low"	28
"b07204"	"b07204_009"	"040"	"medium"	18
"b07204"	"b07204_009"	"040"	""	1
"b07204"	"b07204_009"	"050"	"high"	1
"b07204"	"b07204_009"	"050"	"low"	3020
"b07204"	"b07204_009"	"050"	"medium"	119
"b07204"	"b07204_009"	"050"	""	80
"b07204"	"b07204_009"	"060"	"high"	6
"b07204"	"b07204_009"	"060"	"low"	30995
"b07204"	"b07204_009"	"060"	"medium"	179
"b07204"	"b07204_009"	"060"	""	5364
"b07204"	"b07204_009"	"140"	"high"	2
"b07204"	"b07204_009"	"140"	"low"	71505
"b07204"	"b07204_009"	"140"	"medium"	247
"b07204"	"b07204_009"	"140"	""	1888
"b07204"	"b07204_009"	"160"	"high"	3
"b07204"	"b07204_009"	"160"	"low"	26219
"b07204"	"b07204_009"	"160"	"medium"	107
"b07204"	"b07204_009"	"160"	""	3181
"b07204"	"b07204_009"	"170"	"low"	7
"b07204"	"b07204_009"	"170"	"medium"	1
"b07204"	"b07204_009"	"250"	"low"	523
"b07204"	"b07204_009"	"250"	"medium"	4
"b07204"	"b07204_009"	"250"	""	166
"b07204"	"b07204_009"	"251"	"low"	340
"b07204"	"b07204_009"	"251"	"medium"	4
"b07204"	"b07204_009"	"251"	""	136
"b07204"	"b07204_009"	"256"	"low"	395
"b07204"	"b07204_009"	"256"	"medium"	3
"b07204"	"b07204_009"	"256"	""	83
"b07204"	"b07204_009"	"310"	"high"	6
"b07204"	"b07204_009"	"310"	"low"	732
"b07204"	"b07204_009"	"310"	"medium"	49
"b07204"	"b07204_009"	"310"	""	9
"b07204"	"b07204_009"	"400"	"high"	4
"b07204"	"b07204_009"	"400"	"low"	3499
"b07204"	"b07204_009"	"400"	"medium"	60
"b07204"	"b07204_009"	"400"	""	29
"b07204"	"b07204_009"	"500"	"high"	1
"b07204"	"b07204_009"	"500"	"low"	321
"b07204"	"b07204_009"	"500"	"medium"	45
"b07204"	"b07204_009"	"500"	""	1
"b07204"	"b07204_009"	"795"	"high"	1
"b07204"	"b07204_009"	"795"	"low"	2250
"b07204"	"b07204_009"	"795"	"medium"	99
"b07204"	"b07204_009"	"795"	""	28
"b07204"	"b07204_009"	"860"	"high"	1
"b07204"	"b07204_009"	"860"	"low"	30230
"b07204"	"b07204_009"	"860"	"medium"	171
"b07204"	"b07204_009"	"860"	""	2718
"b07204"	"b07204_010"	"010"	"high"	1
"b07204"	"b07204_010"	"020"	"high"	2
"b07204"	"b07204_010"	"020"	"medium"	2
"b07204"	"b07204_010"	"030"	"high"	2
"b07204"	"b07204_010"	"030"	"low"	2
"b07204"	"b07204_010"	"030"	"medium"	5
"b07204"	"b07204_010"	"040"	"high"	3
"b07204"	"b07204_010"	"040"	"low"	34
"b07204"	"b07204_010"	"040"	"medium"	13
"b07204"	"b07204_010"	"040"	""	2
"b07204"	"b07204_010"	"050"	"low"	3060
"b07204"	"b07204_010"	"050"	"medium"	76
"b07204"	"b07204_010"	"050"	""	84
"b07204"	"b07204_010"	"060"	"high"	3
"b07204"	"b07204_010"	"060"	"low"	29780
"b07204"	"b07204_010"	"060"	"medium"	113
"b07204"	"b07204_010"	"060"	""	6648
"b07204"	"b07204_010"	"140"	"high"	3
"b07204"	"b07204_010"	"140"	"low"	69548
"b07204"	"b07204_010"	"140"	"medium"	130
"b07204"	"b07204_010"	"140"	""	3961
"b07204"	"b07204_010"	"160"	"high"	2
"b07204"	"b07204_010"	"160"	"low"	24998
"b07204"	"b07204_010"	"160"	"medium"	68
"b07204"	"b07204_010"	"160"	""	4442
"b07204"	"b07204_010"	"170"	"low"	7
"b07204"	"b07204_010"	"170"	"medium"	1
"b07204"	"b07204_010"	"250"	"low"	494
"b07204"	"b07204_010"	"250"	"medium"	1
"b07204"	"b07204_010"	"250"	""	198
"b07204"	"b07204_010"	"251"	"low"	312
"b07204"	"b07204_010"	"251"	""	168
"b07204"	"b07204_010"	"256"	"low"	385
"b07204"	"b07204_010"	"256"	"medium"	3
"b07204"	"b07204_010"	"256"	""	93
"b07204"	"b07204_010"	"310"	"high"	1
"b07204"	"b07204_010"	"310"	"low"	749
"b07204"	"b07204_010"	"310"	"medium"	37
"b07204"	"b07204_010"	"310"	""	9
"b07204"	"b07204_010"	"400"	"high"	3
"b07204"	"b07204_010"	"400"	"low"	3517
"b07204"	"b07204_010"	"400"	"medium"	33
"b07204"	"b07204_010"	"400"	""	39
"b07204"	"b07204_010"	"500"	"high"	1
"b07204"	"b07204_010"	"500"	"low"	339
"b07204"	"b07204_010"	"500"	"medium"	26
"b07204"	"b07204_010"	"500"	""	2
"b07204"	"b07204_010"	"795"	"low"	2274
"b07204"	"b07204_010"	"795"	"medium"	68
"b07204"	"b07204_010"	"795"	""	36
"b07204"	"b07204_010"	"860"	"high"	1
"b07204"	"b07204_010"	"860"	"low"	29121
