"table"	"variable"	"sumlevel"	"change_cv"	"change_cv_count"
"b01002"	"b01002_001"	"795"	"low"	731
"b01002"	"b01002_001"	"795"	"medium"	505
"b01002"	"b01002_001"	"860"	"high"	59
"b01002"	"b01002_001"	"860"	"low"	5579
"b01002"	"b01002_001"	"860"	"medium"	756
"b01002"	"b01002_002"	"010"	"high"	1
"b01002"	"b01002_002"	"020"	"high"	2
"b01002"	"b01002_002"	"020"	"low"	1
"b01002"	"b01002_002"	"020"	"medium"	1
"b01002"	"b01002_002"	"030"	"high"	8
"b01002"	"b01002_002"	"030"	"medium"	1
"b01002"	"b01002_002"	"040"	"high"	21
"b01002"	"b01002_002"	"040"	"low"	11
"b01002"	"b01002_002"	"040"	"medium"	18
"b01002"	"b01002_002"	"050"	"high"	191
"b01002"	"b01002_002"	"050"	"low"	811
"b01002"	"b01002_002"	"050"	"medium"	525
"b01002"	"b01002_002"	"060"	"high"	66
"b01002"	"b01002_002"	"060"	"low"	4924
"b01002"	"b01002_002"	"060"	"medium"	545
"b01002"	"b01002_002"	"140"	"high"	22
"b01002"	"b01002_002"	"140"	"low"	9960
"b01002"	"b01002_002"	"140"	"medium"	867
"b01002"	"b01002_002"	"150"	"high"	145
"b01002"	"b01002_002"	"150"	"low"	25332
"b01002"	"b01002_002"	"150"	"medium"	2804
"b01002"	"b01002_002"	"160"	"high"	37
"b01002"	"b01002_002"	"160"	"low"	3493
"b01002"	"b01002_002"	"160"	"medium"	428
"b01002"	"b01002_002"	"170"	"low"	3
"b01002"	"b01002_002"	"170"	"medium"	1
"b01002"	"b01002_002"	"250"	"high"	1
"b01002"	"b01002_002"	"250"	"low"	81
"b01002"	"b01002_002"	"250"	"medium"	8
"b01002"	"b01002_002"	"251"	"low"	59
"b01002"	"b01002_002"	"251"	"medium"	8
"b01002"	"b01002_002"	"256"	"low"	69
"b01002"	"b01002_002"	"256"	"medium"	3
"b01002"	"b01002_002"	"258"	"low"	118
"b01002"	"b01002_002"	"258"	"medium"	12
"b01002"	"b01002_002"	"310"	"high"	83
"b01002"	"b01002_002"	"310"	"low"	217
"b01002"	"b01002_002"	"310"	"medium"	152
"b01002"	"b01002_002"	"400"	"high"	38
"b01002"	"b01002_002"	"400"	"low"	640
"b01002"	"b01002_002"	"400"	"medium"	121
"b01002"	"b01002_002"	"500"	"high"	27
"b01002"	"b01002_002"	"500"	"low"	148
"b01002"	"b01002_002"	"500"	"medium"	122
"b01002"	"b01002_002"	"795"	"high"	69
"b01002"	"b01002_002"	"795"	"low"	726
"b01002"	"b01002_002"	"795"	"medium"	316
"b01002"	"b01002_002"	"860"	"high"	42
"b01002"	"b01002_002"	"860"	"low"	4742
"b01002"	"b01002_002"	"860"	"medium"	495
"b01002"	"b01002_003"	"010"	"high"	1
"b01002"	"b01002_003"	"020"	"high"	2
"b01002"	"b01002_003"	"020"	"medium"	2
"b01002"	"b01002_003"	"030"	"high"	6
"b01002"	"b01002_003"	"030"	"low"	1
"b01002"	"b01002_003"	"030"	"medium"	2
"b01002"	"b01002_003"	"040"	"high"	28
"b01002"	"b01002_003"	"040"	"low"	6
"b01002"	"b01002_003"	"040"	"medium"	12
"b01002"	"b01002_003"	"050"	"high"	255
"b01002"	"b01002_003"	"050"	"low"	920
"b01002"	"b01002_003"	"050"	"medium"	615
"b01002"	"b01002_003"	"060"	"high"	55
"b01002"	"b01002_003"	"060"	"low"	5016
"b01002"	"b01002_003"	"060"	"medium"	602
"b01002"	"b01002_003"	"140"	"high"	14
"b01002"	"b01002_003"	"140"	"low"	10424
"b01002"	"b01002_003"	"140"	"medium"	852
"b01002"	"b01002_003"	"150"	"high"	133
"b01002"	"b01002_003"	"150"	"low"	25932
"b01002"	"b01002_003"	"150"	"medium"	2743
"b01002"	"b01002_003"	"160"	"high"	33
"b01002"	"b01002_003"	"160"	"low"	3643
"b01002"	"b01002_003"	"160"	"medium"	399
"b01002"	"b01002_003"	"170"	"high"	1
"b01002"	"b01002_003"	"170"	"low"	4
"b01002"	"b01002_003"	"170"	"medium"	1
"b01002"	"b01002_003"	"250"	"low"	75
"b01002"	"b01002_003"	"250"	"medium"	13
"b01002"	"b01002_003"	"251"	"low"	57
"b01002"	"b01002_003"	"251"	"medium"	6
"b01002"	"b01002_003"	"256"	"low"	65
"b01002"	"b01002_003"	"256"	"medium"	5
"b01002"	"b01002_003"	"258"	"low"	110
"b01002"	"b01002_003"	"258"	"medium"	15
"b01002"	"b01002_003"	"310"	"high"	98
"b01002"	"b01002_003"	"310"	"low"	229
"b01002"	"b01002_003"	"310"	"medium"	182
"b01002"	"b01002_003"	"400"	"high"	32
"b01002"	"b01002_003"	"400"	"low"	601
"b01002"	"b01002_003"	"400"	"medium"	149
"b01002"	"b01002_003"	"500"	"high"	29
"b01002"	"b01002_003"	"500"	"low"	112
"b01002"	"b01002_003"	"500"	"medium"	142
"b01002"	"b01002_003"	"795"	"high"	105
"b01002"	"b01002_003"	"795"	"low"	755
"b01002"	"b01002_003"	"795"	"medium"	407
"b01002"	"b01002_003"	"860"	"high"	41
"b01002"	"b01002_003"	"860"	"low"	4981
"b01002"	"b01002_003"	"860"	"medium"	579
"b02001"	"b02001_001"	"010"	"high"	1
"b02001"	"b02001_001"	"020"	"high"	4
"b02001"	"b02001_001"	"030"	"high"	9
"b02001"	"b02001_001"	"040"	"high"	52
"b02001"	"b02001_001"	"050"	"high"	3102
"b02001"	"b02001_001"	"050"	"low"	14
"b02001"	"b02001_001"	"050"	"medium"	2
"b02001"	"b02001_001"	"060"	"high"	3178
"b02001"	"b02001_001"	"060"	"low"	6098
"b02001"	"b02001_001"	"060"	"medium"	2123
"b02001"	"b02001_001"	"140"	"high"	928
"b02001"	"b02001_001"	"140"	"low"	14359
"b02001"	"b02001_001"	"140"	"medium"	2827
"b02001"	"b02001_001"	"150"	"high"	264
"b02001"	"b02001_001"	"150"	"low"	34824
"b02001"	"b02001_001"	"150"	"medium"	2479
"b02001"	"b02001_001"	"160"	"high"	3792
"b02001"	"b02001_001"	"160"	"low"	4064
"b02001"	"b02001_001"	"160"	"medium"	1360
"b02001"	"b02001_001"	"170"	"high"	7
"b02001"	"b02001_001"	"250"	"high"	12
"b02001"	"b02001_001"	"250"	"low"	112
"b02001"	"b02001_001"	"250"	"medium"	16
"b02001"	"b02001_001"	"251"	"high"	3
"b02001"	"b02001_001"	"251"	"low"	86
"b02001"	"b02001_001"	"251"	"medium"	8
"b02001"	"b02001_001"	"256"	"high"	4
"b02001"	"b02001_001"	"256"	"low"	85
"b02001"	"b02001_001"	"256"	"medium"	6
"b02001"	"b02001_001"	"258"	"high"	1
"b02001"	"b02001_001"	"258"	"low"	155
"b02001"	"b02001_001"	"258"	"medium"	11
"b02001"	"b02001_001"	"310"	"high"	795
"b02001"	"b02001_001"	"310"	"medium"	1
"b02001"	"b02001_001"	"400"	"high"	223
"b02001"	"b02001_001"	"400"	"low"	881
"b02001"	"b02001_001"	"400"	"medium"	335
"b02001"	"b02001_001"	"500"	"high"	256
"b02001"	"b02001_001"	"500"	"low"	24
"b02001"	"b02001_001"	"500"	"medium"	57
"b02001"	"b02001_001"	"795"	"high"	1315
"b02001"	"b02001_001"	"795"	"low"	275
"b02001"	"b02001_001"	"795"	"medium"	445
"b02001"	"b02001_001"	"860"	"high"	782
"b02001"	"b02001_001"	"860"	"low"	6623
"b02001"	"b02001_001"	"860"	"medium"	1618
"b02001"	"b02001_002"	"010"	"high"	1
"b02001"	"b02001_002"	"020"	"high"	4
"b02001"	"b02001_002"	"030"	"high"	8
"b02001"	"b02001_002"	"030"	"medium"	1
"b02001"	"b02001_002"	"040"	"high"	39
"b02001"	"b02001_002"	"040"	"low"	5
"b02001"	"b02001_002"	"040"	"medium"	6
"b02001"	"b02001_002"	"050"	"high"	1201
"b02001"	"b02001_002"	"050"	"low"	567
"b02001"	"b02001_002"	"050"	"medium"	768
"b02001"	"b02001_002"	"060"	"high"	319
"b02001"	"b02001_002"	"060"	"low"	7040
"b02001"	"b02001_002"	"060"	"medium"	1379
"b02001"	"b02001_002"	"140"	"high"	182
"b02001"	"b02001_002"	"140"	"low"	15066
"b02001"	"b02001_002"	"140"	"medium"	2179
"b02001"	"b02001_002"	"150"	"high"	99
"b02001"	"b02001_002"	"150"	"low"	34377
"b02001"	"b02001_002"	"150"	"medium"	2019
"b02001"	"b02001_002"	"160"	"high"	355
"b02001"	"b02001_002"	"160"	"low"	5128
"b02001"	"b02001_002"	"160"	"medium"	1098
"b02001"	"b02001_002"	"170"	"high"	2
"b02001"	"b02001_002"	"170"	"low"	1
"b02001"	"b02001_002"	"170"	"medium"	1
"b02001"	"b02001_002"	"250"	"high"	5
"b02001"	"b02001_002"	"250"	"low"	89
"b02001"	"b02001_002"	"250"	"medium"	22
"b02001"	"b02001_002"	"251"	"low"	56
"b02001"	"b02001_002"	"251"	"medium"	7
"b02001"	"b02001_002"	"256"	"high"	1
"b02001"	"b02001_002"	"256"	"low"	72
"b02001"	"b02001_002"	"256"	"medium"	6
"b02001"	"b02001_002"	"258"	"high"	1
"b02001"	"b02001_002"	"258"	"low"	126
"b02001"	"b02001_002"	"258"	"medium"	14
"b02001"	"b02001_002"	"310"	"high"	354
"b02001"	"b02001_002"	"310"	"low"	113
"b02001"	"b02001_002"	"310"	"medium"	183
"b02001"	"b02001_002"	"400"	"high"	112
"b02001"	"b02001_002"	"400"	"low"	863
"b02001"	"b02001_002"	"400"	"medium"	269
"b02001"	"b02001_002"	"500"	"high"	182
"b02001"	"b02001_002"	"500"	"low"	59
"b02001"	"b02001_002"	"500"	"medium"	75
"b02001"	"b02001_002"	"795"	"high"	584
"b02001"	"b02001_002"	"795"	"low"	538
"b02001"	"b02001_002"	"795"	"medium"	663
"b02001"	"b02001_002"	"860"	"high"	202
"b02001"	"b02001_002"	"860"	"low"	6766
"b02001"	"b02001_002"	"860"	"medium"	1250
"b02001"	"b02001_003"	"010"	"high"	1
"b02001"	"b02001_003"	"020"	"high"	4
"b02001"	"b02001_003"	"030"	"high"	7
"b02001"	"b02001_003"	"030"	"medium"	2
"b02001"	"b02001_003"	"040"	"high"	29
"b02001"	"b02001_003"	"040"	"low"	8
"b02001"	"b02001_003"	"040"	"medium"	10
"b02001"	"b02001_003"	"050"	"high"	179
"b02001"	"b02001_003"	"050"	"low"	716
"b02001"	"b02001_003"	"050"	"medium"	320
"b02001"	"b02001_003"	"060"	"high"	58
"b02001"	"b02001_003"	"060"	"low"	2728
"b02001"	"b02001_003"	"060"	"medium"	339
"b02001"	"b02001_003"	"140"	"high"	18
"b02001"	"b02001_003"	"140"	"low"	10344
"b02001"	"b02001_003"	"140"	"medium"	636
"b02001"	"b02001_003"	"150"	"high"	21
"b02001"	"b02001_003"	"150"	"low"	18858
"b02001"	"b02001_003"	"150"	"medium"	669
"b02001"	"b02001_003"	"160"	"high"	38
"b02001"	"b02001_003"	"160"	"low"	2336
"b02001"	"b02001_003"	"160"	"medium"	269
"b02001"	"b02001_003"	"170"	"high"	4
"b02001"	"b02001_003"	"170"	"low"	1
"b02001"	"b02001_003"	"170"	"medium"	1
"b02001"	"b02001_003"	"250"	"low"	34
"b02001"	"b02001_003"	"250"	"medium"	3
"b02001"	"b02001_003"	"251"	"low"	12
"b02001"	"b02001_003"	"256"	"low"	15
"b02001"	"b02001_003"	"256"	"medium"	2
"b02001"	"b02001_003"	"258"	"low"	18
"b02001"	"b02001_003"	"258"	"medium"	1
"b02001"	"b02001_003"	"310"	"high"	56
"b02001"	"b02001_003"	"310"	"low"	199
"b02001"	"b02001_003"	"310"	"medium"	99
"b02001"	"b02001_003"	"400"	"high"	46
"b02001"	"b02001_003"	"400"	"low"	625
"b02001"	"b02001_003"	"400"	"medium"	126
"b02001"	"b02001_003"	"500"	"high"	50
"b02001"	"b02001_003"	"500"	"low"	95
"b02001"	"b02001_003"	"500"	"medium"	90
"b02001"	"b02001_003"	"795"	"high"	62
"b02001"	"b02001_003"	"795"	"low"	696
"b02001"	"b02001_003"	"795"	"medium"	286
"b02001"	"b02001_003"	"860"	"high"	18
"b02001"	"b02001_003"	"860"	"low"	3542
"b02001"	"b02001_003"	"860"	"medium"	343
"b02001"	"b02001_004"	"010"	"high"	1
"b02001"	"b02001_004"	"020"	"high"	2
"b02001"	"b02001_004"	"020"	"medium"	2
"b02001"	"b02001_004"	"030"	"high"	3
"b02001"	"b02001_004"	"030"	"low"	3
"b02001"	"b02001_004"	"030"	"medium"	2
"b02001"	"b02001_004"	"040"	"high"	4
"b02001"	"b02001_004"	"040"	"low"	16
"b02001"	"b02001_004"	"040"	"medium"	8
"b02001"	"b02001_004"	"050"	"high"	9
"b02001"	"b02001_004"	"050"	"low"	614
"b02001"	"b02001_004"	"050"	"medium"	98
"b02001"	"b02001_004"	"060"	"high"	2
"b02001"	"b02001_004"	"060"	"low"	1553
"b02001"	"b02001_004"	"060"	"medium"	84
"b02001"	"b02001_004"	"140"	"high"	2
"b02001"	"b02001_004"	"140"	"low"	3067
"b02001"	"b02001_004"	"140"	"medium"	68
"b02001"	"b02001_004"	"150"	"high"	2
"b02001"	"b02001_004"	"150"	"low"	2761
"b02001"	"b02001_004"	"150"	"medium"	48
"b02001"	"b02001_004"	"160"	"low"	1243
"b02001"	"b02001_004"	"160"	"medium"	49
"b02001"	"b02001_004"	"250"	"high"	3
"b02001"	"b02001_004"	"250"	"low"	119
"b02001"	"b02001_004"	"250"	"medium"	10
"b02001"	"b02001_004"	"251"	"high"	1
"b02001"	"b02001_004"	"251"	"low"	93
"b02001"	"b02001_004"	"251"	"medium"	13
"b02001"	"b02001_004"	"256"	"low"	83
"b02001"	"b02001_004"	"256"	"medium"	5
"b02001"	"b02001_004"	"258"	"low"	124
"b02001"	"b02001_004"	"258"	"medium"	8
"b02001"	"b02001_004"	"310"	"high"	2
"b02001"	"b02001_004"	"310"	"low"	180
"b02001"	"b02001_004"	"310"	"medium"	35
"b02001"	"b02001_004"	"400"	"high"	1
"b02001"	"b02001_004"	"400"	"low"	414
"b02001"	"b02001_004"	"400"	"medium"	31
"b02001"	"b02001_004"	"500"	"high"	2
"b02001"	"b02001_004"	"500"	"low"	101
"b02001"	"b02001_004"	"500"	"medium"	17
"b02001"	"b02001_004"	"795"	"high"	2
"b02001"	"b02001_004"	"795"	"low"	464
"b02001"	"b02001_004"	"795"	"medium"	43
"b02001"	"b02001_004"	"860"	"high"	2
"b02001"	"b02001_004"	"860"	"low"	2132
"b02001"	"b02001_004"	"860"	"medium"	62
"b02001"	"b02001_005"	"010"	"high"	1
"b02001"	"b02001_005"	"020"	"high"	4
"b02001"	"b02001_005"	"030"	"high"	9
"b02001"	"b02001_005"	"040"	"high"	39
"b02001"	"b02001_005"	"040"	"low"	4
"b02001"	"b02001_005"	"040"	"medium"	7
"b02001"	"b02001_005"	"050"	"high"	183
"b02001"	"b02001_005"	"050"	"low"	624
"b02001"	"b02001_005"	"050"	"medium"	262
"b02001"	"b02001_005"	"060"	"high"	80
"b02001"	"b02001_005"	"060"	"low"	1994
"b02001"	"b02001_005"	"060"	"medium"	304
"b02001"	"b02001_005"	"140"	"high"	36
"b02001"	"b02001_005"	"140"	"low"	8848
"b02001"	"b02001_005"	"140"	"medium"	578
"b02001"	"b02001_005"	"150"	"high"	32
"b02001"	"b02001_005"	"150"	"low"	13372
"b02001"	"b02001_005"	"150"	"medium"	494
"b02001"	"b02001_005"	"160"	"high"	48
"b02001"	"b02001_005"	"160"	"low"	1764
"b02001"	"b02001_005"	"160"	"medium"	263
"b02001"	"b02001_005"	"170"	"high"	3
"b02001"	"b02001_005"	"170"	"low"	2
"b02001"	"b02001_005"	"250"	"high"	1
"b02001"	"b02001_005"	"250"	"low"	36
"b02001"	"b02001_005"	"250"	"medium"	8
"b02001"	"b02001_005"	"251"	"low"	17
"b02001"	"b02001_005"	"251"	"medium"	6
"b02001"	"b02001_005"	"256"	"low"	30
"b02001"	"b02001_005"	"256"	"medium"	5
"b02001"	"b02001_005"	"258"	"low"	35
"b02001"	"b02001_005"	"258"	"medium"	3
"b02001"	"b02001_005"	"310"	"high"	72
"b02001"	"b02001_005"	"310"	"low"	182
"b02001"	"b02001_005"	"310"	"medium"	110
"b02001"	"b02001_005"	"400"	"high"	65
"b02001"	"b02001_005"	"400"	"low"	531
"b02001"	"b02001_005"	"400"	"medium"	121
"b02001"	"b02001_005"	"500"	"high"	72
"b02001"	"b02001_005"	"500"	"low"	99
"b02001"	"b02001_005"	"500"	"medium"	122
"b02001"	"b02001_005"	"795"	"high"	54
"b02001"	"b02001_005"	"795"	"low"	715
"b02001"	"b02001_005"	"795"	"medium"	279
"b02001"	"b02001_005"	"860"	"high"	44
"b02001"	"b02001_005"	"860"	"low"	2881
"b02001"	"b02001_005"	"860"	"medium"	344
"b02001"	"b02001_006"	"010"	"high"	1
"b02001"	"b02001_006"	"020"	"high"	3
"b02001"	"b02001_006"	"020"	"medium"	1
"b02001"	"b02001_006"	"030"	"high"	3
"b02001"	"b02001_006"	"030"	"medium"	6
"b02001"	"b02001_006"	"040"	"low"	21
"b02001"	"b02001_006"	"040"	"medium"	12
"b02001"	"b02001_006"	"050"	"high"	10
"b02001"	"b02001_006"	"050"	"low"	189
"b02001"	"b02001_006"	"050"	"medium"	46
"b02001"	"b02001_006"	"060"	"high"	8
"b02001"	"b02001_006"	"060"	"low"	270
"b02001"	"b02001_006"	"060"	"medium"	22
"b02001"	"b02001_006"	"140"	"high"	6
"b02001"	"b02001_006"	"140"	"low"	626
"b02001"	"b02001_006"	"140"	"medium"	16
"b02001"	"b02001_006"	"150"	"high"	3
"b02001"	"b02001_006"	"150"	"low"	558
"b02001"	"b02001_006"	"150"	"medium"	19
"b02001"	"b02001_006"	"160"	"high"	7
"b02001"	"b02001_006"	"160"	"low"	309
"b02001"	"b02001_006"	"160"	"medium"	22
"b02001"	"b02001_006"	"170"	"low"	1
"b02001"	"b02001_006"	"250"	"high"	1
"b02001"	"b02001_006"	"250"	"low"	23
"b02001"	"b02001_006"	"251"	"low"	9
"b02001"	"b02001_006"	"251"	"medium"	1
"b02001"	"b02001_006"	"256"	"low"	8
"b02001"	"b02001_006"	"258"	"low"	6
"b02001"	"b02001_006"	"258"	"medium"	1
"b02001"	"b02001_006"	"310"	"high"	2
"b02001"	"b02001_006"	"310"	"low"	91
"b02001"	"b02001_006"	"310"	"medium"	22
"b02001"	"b02001_006"	"400"	"high"	5
"b02001"	"b02001_006"	"400"	"low"	133
"b02001"	"b02001_006"	"400"	"medium"	21
"b02001"	"b02001_006"	"500"	"high"	1
"b02001"	"b02001_006"	"500"	"low"	88
"b02001"	"b02001_006"	"500"	"medium"	10
"b02001"	"b02001_006"	"795"	"high"	5
"b02001"	"b02001_006"	"795"	"low"	306
"b02001"	"b02001_006"	"795"	"medium"	28
"b02001"	"b02001_006"	"860"	"high"	5
"b02001"	"b02001_006"	"860"	"low"	486
"b02001"	"b02001_006"	"860"	"medium"	21
"b02001"	"b02001_007"	"010"	"high"	1
"b02001"	"b02001_007"	"020"	"high"	3
"b02001"	"b02001_007"	"020"	"low"	1
"b02001"	"b02001_007"	"030"	"high"	4
"b02001"	"b02001_007"	"030"	"low"	3
"b02001"	"b02001_007"	"030"	"medium"	1
"b02001"	"b02001_007"	"040"	"high"	13
"b02001"	"b02001_007"	"040"	"low"	9
"b02001"	"b02001_007"	"040"	"medium"	15
"b02001"	"b02001_007"	"050"	"high"	81
"b02001"	"b02001_007"	"050"	"low"	719
"b02001"	"b02001_007"	"050"	"medium"	252
"b02001"	"b02001_007"	"060"	"high"	69
"b02001"	"b02001_007"	"060"	"low"	2323
"b02001"	"b02001_007"	"060"	"medium"	412
"b02001"	"b02001_007"	"140"	"high"	34
"b02001"	"b02001_007"	"140"	"low"	9003
"b02001"	"b02001_007"	"140"	"medium"	827
"b02001"	"b02001_007"	"150"	"high"	19
"b02001"	"b02001_007"	"150"	"low"	12708
"b02001"	"b02001_007"	"150"	"medium"	481
"b02001"	"b02001_007"	"160"	"high"	70
"b02001"	"b02001_007"	"160"	"low"	2112
"b02001"	"b02001_007"	"160"	"medium"	330
"b02001"	"b02001_007"	"170"	"high"	1
"b02001"	"b02001_007"	"170"	"low"	2
"b02001"	"b02001_007"	"170"	"medium"	1
"b02001"	"b02001_007"	"250"	"high"	1
"b02001"	"b02001_007"	"250"	"low"	41
"b02001"	"b02001_007"	"250"	"medium"	10
"b02001"	"b02001_007"	"251"	"low"	12
"b02001"	"b02001_007"	"256"	"high"	1
"b02001"	"b02001_007"	"256"	"low"	42
"b02001"	"b02001_007"	"256"	"medium"	8
"b02001"	"b02001_007"	"258"	"low"	56
"b02001"	"b02001_007"	"258"	"medium"	10
"b02001"	"b02001_007"	"310"	"high"	40
"b02001"	"b02001_007"	"310"	"low"	214
"b02001"	"b02001_007"	"310"	"medium"	99
"b02001"	"b02001_007"	"400"	"high"	49
"b02001"	"b02001_007"	"400"	"low"	626
"b02001"	"b02001_007"	"400"	"medium"	148
"b02001"	"b02001_007"	"500"	"high"	38
"b02001"	"b02001_007"	"500"	"low"	110
"b02001"	"b02001_007"	"500"	"medium"	80
"b02001"	"b02001_007"	"795"	"high"	96
"b02001"	"b02001_007"	"795"	"low"	642
"b02001"	"b02001_007"	"795"	"medium"	350
"b02001"	"b02001_007"	"860"	"high"	109
"b02001"	"b02001_007"	"860"	"low"	3196
"b02001"	"b02001_007"	"860"	"medium"	564
"b02001"	"b02001_008"	"010"	"high"	1
"b02001"	"b02001_008"	"020"	"high"	4
"b02001"	"b02001_008"	"030"	"high"	9
"b02001"	"b02001_008"	"040"	"high"	25
"b02001"	"b02001_008"	"040"	"low"	6
"b02001"	"b02001_008"	"040"	"medium"	17
"b02001"	"b02001_008"	"050"	"high"	38
"b02001"	"b02001_008"	"050"	"low"	895
"b02001"	"b02001_008"	"050"	"medium"	246
"b02001"	"b02001_008"	"060"	"high"	18
"b02001"	"b02001_008"	"060"	"low"	3862
"b02001"	"b02001_008"	"060"	"medium"	301
"b02001"	"b02001_008"	"140"	"high"	10
"b02001"	"b02001_008"	"140"	"low"	11664
"b02001"	"b02001_008"	"140"	"medium"	299
"b02001"	"b02001_008"	"150"	"high"	9
"b02001"	"b02001_008"	"150"	"low"	16995
"b02001"	"b02001_008"	"150"	"medium"	223
"b02001"	"b02001_008"	"160"	"high"	14
"b02001"	"b02001_008"	"160"	"low"	2885
"b02001"	"b02001_008"	"160"	"medium"	185
"b02001"	"b02001_008"	"170"	"low"	1
"b02001"	"b02001_008"	"170"	"medium"	1
"b02001"	"b02001_008"	"250"	"low"	88
"b02001"	"b02001_008"	"250"	"medium"	10
"b02001"	"b02001_008"	"251"	"high"	1
"b02001"	"b02001_008"	"251"	"low"	65
"b02001"	"b02001_008"	"251"	"medium"	6
"b02001"	"b02001_008"	"256"	"low"	76
"b02001"	"b02001_008"	"256"	"medium"	8
"b02001"	"b02001_008"	"258"	"low"	125
"b02001"	"b02001_008"	"258"	"medium"	2
"b02001"	"b02001_008"	"310"	"high"	23
"b02001"	"b02001_008"	"310"	"low"	234
"b02001"	"b02001_008"	"310"	"medium"	89
"b02001"	"b02001_008"	"400"	"high"	20
"b02001"	"b02001_008"	"400"	"low"	719
"b02001"	"b02001_008"	"400"	"medium"	114
"b02001"	"b02001_008"	"500"	"high"	9
"b02001"	"b02001_008"	"500"	"low"	132
"b02001"	"b02001_008"	"500"	"medium"	139
"b02001"	"b02001_008"	"795"	"high"	17
"b02001"	"b02001_008"	"795"	"low"	819
"b02001"	"b02001_008"	"795"	"medium"	210
"b02001"	"b02001_008"	"860"	"high"	24
"b02001"	"b02001_008"	"860"	"low"	4312
"b02001"	"b02001_008"	"860"	"medium"	277
"b02001"	"b02001_009"	"010"	"medium"	1
"b02001"	"b02001_009"	"020"	"medium"	3
"b02001"	"b02001_009"	"030"	"low"	4
"b02001"	"b02001_009"	"030"	"medium"	2
"b02001"	"b02001_009"	"040"	"low"	22
"b02001"	"b02001_009"	"040"	"medium"	5
"b02001"	"b02001_009"	"050"	"low"	403
"b02001"	"b02001_009"	"050"	"medium"	23
"b02001"	"b02001_009"	"060"	"low"	818
"b02001"	"b02001_009"	"060"	"medium"	18
"b02001"	"b02001_009"	"140"	"high"	2
"b02001"	"b02001_009"	"140"	"low"	2596
"b02001"	"b02001_009"	"140"	"medium"	15
"b02001"	"b02001_009"	"150"	"high"	4
"b02001"	"b02001_009"	"150"	"low"	1742
"b02001"	"b02001_009"	"150"	"medium"	18
"b02001"	"b02001_009"	"160"	"low"	739
"b02001"	"b02001_009"	"160"	"medium"	14
"b02001"	"b02001_009"	"250"	"low"	27
"b02001"	"b02001_009"	"250"	"medium"	2
"b02001"	"b02001_009"	"251"	"low"	7
"b02001"	"b02001_009"	"256"	"low"	21
"b02001"	"b02001_009"	"256"	"medium"	1
"b02001"	"b02001_009"	"258"	"low"	21
"b02001"	"b02001_009"	"258"	"medium"	1
"b02001"	"b02001_009"	"310"	"low"	151
"b02001"	"b02001_009"	"310"	"medium"	13
"b02001"	"b02001_009"	"400"	"low"	277
"b02001"	"b02001_009"	"400"	"medium"	12
"b02001"	"b02001_009"	"500"	"low"	93
"b02001"	"b02001_009"	"500"	"medium"	14
"b02001"	"b02001_009"	"795"	"high"	1
"b02001"	"b02001_009"	"795"	"low"	470
"b02001"	"b02001_009"	"795"	"medium"	21
"b02001"	"b02001_009"	"860"	"high"	1
"b02001"	"b02001_009"	"860"	"low"	1398
"b02001"	"b02001_009"	"860"	"medium"	26
"b02001"	"b02001_010"	"010"	"high"	1
"b02001"	"b02001_010"	"020"	"high"	4
"b02001"	"b02001_010"	"030"	"high"	9
"b02001"	"b02001_010"	"040"	"high"	27
"b02001"	"b02001_010"	"040"	"low"	5
"b02001"	"b02001_010"	"040"	"medium"	17
"b02001"	"b02001_010"	"050"	"high"	42
"b02001"	"b02001_010"	"050"	"low"	861
"b02001"	"b02001_010"	"050"	"medium"	284
"b02001"	"b02001_010"	"060"	"high"	19
"b02001"	"b02001_010"	"060"	"low"	3704
"b02001"	"b02001_010"	"060"	"medium"	300
"b02001"	"b02001_010"	"140"	"high"	10
"b02001"	"b02001_010"	"140"	"low"	10989
"b02001"	"b02001_010"	"140"	"medium"	287
"b02001"	"b02001_010"	"150"	"high"	9
"b02001"	"b02001_010"	"150"	"low"	14756
"b02001"	"b02001_010"	"150"	"medium"	200
"b02001"	"b02001_010"	"160"	"high"	15
"b02001"	"b02001_010"	"160"	"low"	2708
"b02001"	"b02001_010"	"160"	"medium"	181
"b02001"	"b02001_010"	"170"	"low"	1
"b02001"	"b02001_010"	"170"	"medium"	2
"b02001"	"b02001_010"	"250"	"low"	88
"b02001"	"b02001_010"	"250"	"medium"	10
"b02001"	"b02001_010"	"251"	"high"	1
"b02001"	"b02001_010"	"251"	"low"	63
"b02001"	"b02001_010"	"251"	"medium"	6
"b02001"	"b02001_010"	"256"	"low"	67
"b02001"	"b02001_010"	"256"	"medium"	5
"b02001"	"b02001_010"	"258"	"low"	120
"b02001"	"b02001_010"	"310"	"high"	24
"b02001"	"b02001_010"	"310"	"low"	223
"b02001"	"b02001_010"	"310"	"medium"	107
"b02001"	"b02001_010"	"400"	"high"	25
"b02001"	"b02001_010"	"400"	"low"	747
"b02001"	"b02001_010"	"400"	"medium"	110
"b02001"	"b02001_010"	"500"	"high"	12
"b02001"	"b02001_010"	"500"	"low"	127
"b02001"	"b02001_010"	"500"	"medium"	143
"b02001"	"b02001_010"	"795"	"high"	17
"b02001"	"b02001_010"	"795"	"low"	804
"b02001"	"b02001_010"	"795"	"medium"	223
